"","BC Hydro Names","Project Type","Region","In 2021?","Latitude","Longitude","Installed Capacity (MW)","Dependable Generating Capacity (MW)","Effective Load-Carrying Capacity (MW)","Annual Firm Energy (GWh/yr)","UEC ($/MWh)","UCC ($/kW-yr)","R1 Length (km)","T1 Length (km)","Linear Features (km)","Line Voltage","Linear Area (ha)","ATG (ha)","ATG/Linear Ratio","Plateau or Ridgeline - WIND","Number of Turbines - WIND","Footprint of Plant (ha) - SOLAR","Footprint of Panels (ha) - SOLAR","Raw Terrestrial Score","Terrestrial % of Summed Score","Raw Freshwater Score","Freshwater % of Summed Score","Summed Raw Scores","Terrestrial Proportion of Scaled Score","Freshwater Proportion of Scaled Score","Scaled Summed Score","Notes"
"27","Solar74711","Solar","Lower Mainland",NA,"49.212901430000002","-122.7990886","14.35569231","NA","NA","20.773970980000001","141.42138700000001","NA","0","3.7",3.7,25,370,"58.32","0.15762162162162163","NA","NA","58.32","23.327999999999999",539.74698216375,0.135640191805467,3439.50853922218,0.864359808194533,3979.25552138593,0.00320039528133312,0.0203943463563305,0.0235947416376636,NA
"28","Solar51483","Solar","Central Interior",NA,"52.123478200000001","-122.2041897","15.75138462","NA","NA","26.907668229999999","120.19274249999999","NA","1.024264069","4.6970562749999996",5.721320344,25,572.1320344,"63.99","0.11184481230299732","NA","NA","63.99","25.596",2130.61150377989,0.534281752952529,1857.19360467792,0.465718247047471,3987.80510845781,0.0126333249251638,0.0110121109433643,0.023645435868528,NA
"29","Solar77693","Solar","Vancouver Island",NA,"48.657022589999997","-123.6476198","22.131692309999998","NA","NA","36.940196329999999","159.64407660000001","NA","0","4.3",4.3,130,430,"89.91","0.20909302325581394","NA","NA","89.91","35.963999999999999",2130.30199266225,0.527401700153361,1908.93791127205,0.472598299846639,4039.2399039343,0.0126314896987463,0.0113189255067284,0.0239504152054747,NA
"30","Solar27671","Solar","Central Interior",NA,"55.06198088","-122.89894099999999","30.306461540000001","NA","NA","45.845137450000003","163.57335140000001","NA","0.8","7.4",8.2,130,820,"123.12","0.15014634146341463","NA","NA","123.12","49.247999999999998",2033.60987439007,0.502311346466811,2014.89488006989,0.497688653533189,4048.50475445996,0.0120581599548358,0.0119471905905008,0.0240053505453366,NA
"31","Solar27670","Solar","Central Interior",NA,"54.985974310000003","-123.05178960000001","74.171076920000004","NA","NA","114.2546452","139.9860371","NA","0","20.7",20.7,130,2070,"301.32","0.14556521739130435","NA","NA","301.32","120.52800000000001",1745.30029291846,0.423812926437852,2372.79093093285,0.576187073562148,4118.09122385131,0.0103486466928887,0.0140693123813403,0.024417959074229,NA
"32","Solar76231","Solar","Vancouver Island",NA,"48.787689759999999","-124.0608423","22.92923077","NA","NA","36.211620850000003","154.0999851","NA","2.8","3.6",6.4,69,640,"93.15","0.14554687500000002","NA","NA","93.15","37.26",847.973999788985,0.197151555802012,3453.1536090672,0.802848444197988,4301.12760885618,0.00502800770972074,0.0204752539270785,0.0255032616367993,NA
"33","VI11","Onshore Wind","Vancouver Island","y","48.524384269999999","-124.04424469999999","48","NA","12","127.8522","102.72014729515422","NA","0.68284277343800004","34.066906250000002",34.749749023438,69,3474.9749023438,"6.36","1.8302290458875861E-3","R","NA","NA","NA",1206.05511795357,0.271996439975325,3228.029085733,0.728003560024675,4434.08420368657,0.00715122684531333,0.0191403924345643,0.0262916192798776,NA
"34","Solar73982","Solar","Vancouver Island",NA,"49.064618209999999","-123.9432068","34.69292308","NA","NA","55.822275390000001","142.73011840000001","NA","0.8","3",3.8,130,380,"140.94","0.37089473684210528","NA","NA","140.94","56.375999999999998",2048.39838895481,0.458439774861407,2419.79678362608,0.541560225138593,4468.19517258089,0.012145847508069,0.0143480305847314,0.0264938780928004,NA
"35","T_2L129","Transmission","ARN - Arnott -> VIT - Vancouver Island","y","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",67.2362659153,230,6723.62659153,"NA","NA","NA","NA","NA","NA",3352.87654186692,0.747456954840565,1132.83533779858,0.252543045159435,4485.7118796655,0.0198806674573086,0.00671707483214434,0.026597742289453,NA
"36","T_5L007","Transmission","KDY - Kennedy Capacitor STN -> WSN - Williston Sub","y","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",138.747847713,500,13874.7847713,"NA","NA","NA","NA","NA","NA",3156.57093816996,0.702076057841428,1339.48173719831,0.297923942158572,4496.05267536827,0.0187166859094129,0.00794237146815727,0.0266590573775702,NA
"37","Solar73987","Solar","Selkirk",NA,"49.822599660000002","-119.59908609999999","16.748307690000001","NA","NA","27.531019149999999","121.86939649999999","NA","0","3.6",3.6,25,360,"68.040000000000006","0.18900000000000003","NA","NA","68.040000000000006","27.216000000000001",4384.22759819031,0.930914353475092,325.365268032067,0.0690856465249079,4709.59286622238,0.0259959977196906,0.00192923259032433,0.0279252303100149,NA
"38","Solar32661","Solar","North Coast",NA,"54.06850523","-125.1401281","30.50584615","NA","NA","48.942919070000002","140.9820125","NA","0","8.5",8.5,69,850,"123.93","0.14580000000000001","NA","NA","123.93","49.572000000000003",1735.44882251322,0.362676624959632,3049.6647003293,0.637323375040368,4785.11352284252,0.010290233027892,0.0180827921954384,0.0283730252233303,NA
"39","VI13","Onshore Wind","Vancouver Island","y","50.494692499999999","-127.07283200000001","33","NA","8.4","113.50331999999999","87.113135229108053","NA","1","8.8000000000000007",9.8,130,980,"4.453207586463531","4.5440893739423782E-3","P","7","NA","NA",1680.89046035314,0.346816198327744,3165.74146877229,0.653183801672256,4846.63192912543,0.00996673270165687,0.0187710619853093,0.0287377946869662,NA
"40","MSW 2","Municipal Solid Waste","Vancouver Island","y","49.101284","-123.010378","25.3","27","NA","222","92.14","NA","0","2.5970599999999999",2.59706,69,259.706,"4","1.5402031527958536E-2","NA","NA","NA","NA",3411.11524677277,0.702174236164774,1446.81754410267,0.297825763835226,4857.93279087544,0.0202259901409565,0.00857881228447772,0.0288048024254342,NA
"41","Solar79908","Solar","East Kootenay",NA,"49.478360520000003","-115.82734960000001","31.103999999999999","NA","NA","56.30024616","123.52039379999999","NA","0.3","6.8",7.1,69,710,"126.36","0.17797183098591549","NA","NA","126.36","50.543999999999997",4352.12315559387,0.806199937745071,1046.19424910191,0.193800062254929,5398.31740469578,0.0258056364763843,0.00620334202659386,0.0320089785029782,NA
"42","Solar28399","Solar","Central Interior",NA,"54.938044419999997","-123.0255793","20.935384620000001","NA","NA","32.375843719999999","212.58870949999999","NA","0.3","22.1",22.4,130,2240,"85.05","3.7968749999999996E-2","NA","NA","85.05","34.020000000000003",1980.43669925071,0.360409388871873,3514.52752865059,0.639590611128127,5494.9642279013,0.0117428730066304,0.0208391666660515,0.0325820396726819,NA
"43","VI12","Onshore Wind","Vancouver Island","y","50.496697820000001","-126.76762239999999","48","NA","12","164.90700000000001","88.165206651257805","NA","0.7","9.1999999999999993",9.9,130,990,"6.36","6.4242424242424252E-3","R","NA","NA","NA",1351.54015072715,0.244323243920611,4180.23050293326,0.755676756079389,5531.77065366041,0.00801387106154704,0.0247864099634995,0.0328002810250466,NA
"44","Solar35277","Solar","Central Interior",NA,"54.158345089999997","-122.7009462","15.15323077","NA","NA","23.698995740000001","144.9523906","NA","1.6","5.9",7.5,25,750,"61.56","8.208E-2","NA","NA","61.56","24.623999999999999",2720.6693831943,0.489919448131135,2832.63002872467,0.510080551868865,5553.29941191897,0.0161320354606465,0.016795898962419,0.0329279344230655,NA
"45","Solar36067","Solar","Central Interior",NA,"53.97343935","-122.88806870000001","17.944615379999998","NA","NA","28.308161129999998","127.5842246","NA","0","6.1",6.1,25,610,"72.900000000000006","0.11950819672131148","NA","NA","72.900000000000006","29.16",3039.07682679594,0.54285118319348,2559.28405162692,0.45714881680652,5598.36087842286,0.0180200120750944,0.0151751114375531,0.0331951235126476,NA
"46","Solar75468","Solar","Vancouver Island",NA,"48.891352070000003","-123.7671026","21.533538459999999","NA","NA","35.36836358","153.0936361","NA","0.6","8.1999999999999993",8.8,69,880,"87.48","9.9409090909090933E-2","NA","NA","87.48","34.991999999999997",2163.82633472048,0.374538585343604,3613.48585525155,0.625461414656397,5777.31218997203,0.012830270145286,0.0214259337476065,0.0342562038928924,NA
"47","VI14","Onshore Wind","Vancouver Island","y","50.446005470000003","-127.2969015","33","NA","8.4","129.44651999999999","88.609477321999194","NA","0.9","17.8",18.7,130,1870,"4.45","2.3796791443850269E-3","R","NA","NA","NA",2368.03378063533,0.406087649589873,3463.30283604562,0.593912350410127,5831.33661668095,0.0140411051622768,0.0205354331206716,0.0345765382829484,NA
"48","Solar37706","Solar","Central Interior",NA,"53.857921349999998","-122.6364816","587.18769230800001","NA","NA","908.36290450179092","103.28156857498674","NA","0.3","0",0.3,500,30,"447.93","14.931000000000001","NA","NA","447.93","179.17200000000003",4687.12333726883,0.780076566677421,1321.41933339834,0.219923433322579,6008.54267066717,0.0277919986722048,0.00783527159766014,0.035627270269865,NA
"49","T_5L062","Transmission","GLN - Glenannan -> TKW - Telkwa","y","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",130.726193069,500,13072.6193069,"NA","NA","NA","NA","NA","NA",2068.58404681087,0.341548893922501,3987.89595830441,0.658451106077499,6056.48000511528,0.0122655370779748,0.0236459745568949,0.0359115116348697,NA
"50","Solar37709","Solar","Central Interior",NA,"53.871679069999999","-122.5488665","114.64615379999999","NA","NA","178.95521980000001","126.9051374","NA","1.7","5",6.7,230,670,"465.75","0.69514925373134329","NA","NA","465.75","186.3",4360.81198072433,0.719175271022907,1702.81695151329,0.280824728977093,6063.62893223762,0.0258571563104302,0.0100967444315304,0.0359539007419606,NA
"51","SI22","Onshore Wind","Kelly Nicola","y","50.762156240000003","-121.717804","48","NA","12","141.036","88.914457851157948","NA","0.74142138671900004","15.603658203125001",16.345079589844,69,1634.5079589844,"6.3617251235193315","3.8921346871092525E-3","P","10","NA","NA",3318.62442635748,0.543887232798556,2783.05295496583,0.456112767201444,6101.67738132331,0.0196775717245402,0.0165019348678278,0.036179506592368,NA
"52","Solar31787","Solar","North Coast",NA,"54.145961499999999","-124.9931062","23.128615379999999","NA","NA","37.338652150000001","151.86548139999999","NA","0.3","8.4",8.7,69,870,"93.96","0.10799999999999998","NA","NA","93.96","37.584000000000003",1672.84611801803,0.272050713423325,4476.17697024345,0.727949286576675,6149.02308826148,0.0099190342872118,0.0265412056526015,0.0364602399398133,NA
"53","Nimpkish_River_B-8hr","Small Storage Hydro","Vancouver Island","y","50.52","-127.02","77.599999999999994","40","38","380","75.443835022643938","NA","0","7.6",7.6,130,760,"7.62","1.0026315789473684E-2","NA","NA","NA","NA",436.485922067426,0.0708684931811214,5722.61105424166,0.929131506818879,6159.09697630909,0.00258811541613978,0.0339318569998848,0.0365199724160246,NA
"54","PC27","Onshore Wind","Peace River","y","55.088797079999999","-120.8807972","108","NA","26.4","349.97952000000004","74.776098252114934","NA","0.6","18.7",19.3,230,1930,"14","7.2538860103626944E-3","R","NA","NA","NA",4975.27608069777,0.801893354376306,1229.13508388586,0.198106645623694,6204.41116458363,0.0295005819729881,0.00728807803022764,0.0367886600032158,NA
"55","Solar35275","Solar","Central Interior",NA,"54.082835680000002","-122.8514101","34.493538460000003","NA","NA","54.918278970000003","138.5312735","NA","0","9.5",9.5,69,950,"140.13","0.14750526315789472","NA","NA","140.13","56.052",3092.46933692694,0.479692908830904,3354.29958543181,0.520307091169096,6446.76892235875,0.0183365995561337,0.0198891053033007,0.0382257048594345,NA
"56","Solar70973","Solar","Vancouver Island",NA,"49.340927229999998","-124.96400010000001","22.530461540000001","NA","NA","34.200908179999999","158.91281029999999","NA","1.7","2.8",4.5,69,450,"91.53","0.2034","NA","NA","91.53","36.612000000000002",3951.35522495583,0.606566474015692,2562.9435274899,0.393433525984308,6514.29875244573,0.0234293086107206,0.0151968100661162,0.0386261186768368,NA
"57","WBBio_LM_RR","Biomass","Lower Mainland","y","49.079444444499998","-122.483055556","46.954864498399999","45","NA","374","134.79","NA","0.6","3.67279",4.27279,69,427.279,"10","2.3403911729806524E-2","NA","NA","NA","NA",3783.85426171031,0.564250828878722,2922.12483136356,0.435749171121278,6705.97909307387,0.0224361223399226,0.0173265526826513,0.0397626750225739,NA
"58","WBBio_LM_ST_1","Biomass","Lower Mainland","y","49.079444444499998","-122.483055556","38.505777818399999","37","NA","307","104.73","NA","0","3.67279",3.67279,69,367.279,"10","2.7227257752280964E-2","NA","NA","NA","NA",3783.85426171031,0.564250828878722,2922.12483136356,0.435749171121278,6705.97909307387,0.0224361223399226,0.0173265526826513,0.0397626750225739,NA
"59","WBBio_LM_ST_2","Biomass","Lower Mainland","y","49.079444444499998","-122.483055556","38.505777818399999","37","NA","307","104.73","NA","0.6","3.67279",4.27279,69,427.279,"10","2.3403911729806524E-2","NA","NA","NA","NA",3783.85426171031,0.564250828878722,2922.12483136356,0.435749171121278,6705.97909307387,0.0224361223399226,0.0173265526826513,0.0397626750225739,NA
"60","Solar66721","Solar","Lower Mainland",NA,"50.162190719999998","-122.9231422","18.542769230000001","NA","NA","29.19247579","126.9069901","NA","0.3","4.7",5,25,500,"75.33","0.15065999999999999","NA","NA","75.33","30.132000000000001",3355.86433005333,0.492543775228321,3457.4678016901,0.50745622477168,6813.33213174343,0.019898383356664,0.0205008346568822,0.0403992180135462,NA
"61","Solar23940","Solar","Peace River",NA,"55.75465122","-121.4113148","15.15323077","NA","NA","24.337930050000001","140.58458060000001","NA","0.3","15.9",16.2,25,1620,"61.56","3.7999999999999999E-2","NA","NA","61.56","24.623999999999999",6506.35010029841,0.952059712814764,327.622614566702,0.0479402871852362,6833.97271486511,0.0385789876512528,0.00194261738252608,0.0405216050337789,NA
"62","Canoe Creek - Valemount","Geothermal","Kelly Nicola","y","52.673324999999998","-119.05634499999999","14.3","52","NA","385.16461135371998","88.585188657271829","NA","0","21.552185546874998",21.552185546875,25,2155.2185546875,"15.6","7.238245033697732E-3","NA","NA","NA","NA",6571.44608010352,0.94090692872343,412.715561706573,0.0590930712765704,6984.16164181009,0.0389649701087496,0.00244717058152581,0.0414121406902754,NA
"63","PC48","Onshore Wind","Peace River","y","54.960041250000003","-120.59689109999999","150","NA","36","569.35620000000006","62.193665264181391","NA","0.2","43.3",43.5,230,4350,"19.09","4.3885057471264371E-3","R","NA","NA","NA",5960.61003687233,0.844705317893876,1095.82717336575,0.155294682106124,7056.43721023808,0.0353430567770838,0.00649763728318979,0.0418406940602736,NA
"64","Solar26927","Solar","Central Interior",NA,"55.081857020000001","-123.10435889999999","39.876923079999997","NA","NA","60.339512419999998","164.88743400000001","NA","0.4","21.8",22.2,130,2220,"162","7.2972972972972977E-2","NA","NA","162","64.8",3383.59316338226,0.478216810908868,3691.84434989048,0.521783189091132,7075.43751327274,0.0200627997040923,0.021890555440329,0.0419533551444213,NA
"65","Solar32664","Solar","North Coast",NA,"54.05108087","-124.93800090000001","41.671384619999998","NA","NA","66.293952809999993","131.9197762","NA","0.6","6.2",6.8,69,680,"169.29","0.24895588235294117","NA","NA","169.29","67.715999999999994",3141.83038818836,0.431331709948976,4142.19328945875,0.568668290051023,7284.02367764711,0.0186292827591141,0.0245608707339315,0.0431901534930456,NA
"66","ROR_5018","Run of River","Lower Mainland","y","50.371716999999997","-122.7530678","15.82","NA","2","37","86.53","NA","0.20000000000199999","5.2340706887400001",5.434070688742,69,543.4070688742,"6.85","1.2605651255496991E-2","NA","NA","NA","NA",4517.341178298,0.619323886063048,2776.64712080359,0.380676113936952,7293.98829910159,0.0267852861969511,0.0164639518830159,0.043249238079967,NA
"67","Solar35279","Solar","Central Interior",NA,"54.110551350000001","-122.67548189999999","139.569230769","NA","NA","218.33480922059522","103.50424852725466","NA","0.8","5.3",6.1,130,610,"490.86","0.80468852459016393","NA","NA","490.86","196.34400000000002",4631.88994812593,0.62344856020849,2797.57615983486,0.37655143979151,7429.46610796079,0.0274644958165588,0.0165880492841537,0.0440525451007125,NA
"68","SI37","Onshore Wind","East Kootenay","y","49.338748189999997","-115.9994731","33","NA","8.4","97.314840000000018","97.013018779307032","NA","1.2656854248","15.8698486328125",17.1355340576125,69,1713.55340576125,"4.45","2.5969426952427419E-3","R","NA","NA","NA",5383.43486822397,0.696226894883453,2348.86462751031,0.303773105116547,7732.29949573428,0.031920733452848,0.0139274428922951,0.0458481763451432,NA
"69","Solar67480","Solar","Vancouver Island",NA,"49.729584860000003","-125.086574","17.34646154","NA","NA","27.262485869999999","132.28778019999999","NA","0.6","9.1",9.7,25,970,"70.47","7.2649484536082484E-2","NA","NA","70.47","28.187999999999999",3854.98395591974,0.485086589636287,4092.01775115728,0.514913410363713,7947.00170707702,0.0228578813218773,0.0242633580820318,0.0471212394039091,NA
"70","Solar79919","Solar","East Kootenay",NA,"49.528722129999998","-115.4161629","12.162461540000001","NA","NA","20.61246491","133.9561937","NA","3.4","5.4",8.8,25,880,"49.41","5.6147727272727259E-2","NA","NA","49.41","19.763999999999999",7189.32040914893,0.889190086727538,895.925385265611,0.110809913272462,8085.24579441454,0.0426286165069316,0.00531233238940227,0.0479409488963338,NA
"71","Sloquet Creek","Geothermal","Lower Mainland","y","49.736758000000002","-122.303431","10","8","NA","57","157.06","NA","0.30000000000372501","8.4426400000000008",8.74264000000373,69,874.264000000373,"2.2999999999999998","2.6307842939878793E-3","NA","NA","NA","NA",2677.7747400254,0.329660198011602,5445.05827462673,0.670339801988398,8122.83301465213,0.0158776944117315,0.0322861255079929,0.0481638199197244,NA
