"","BC Hydro Names","Project Type","Region","In 2021?","Latitude","Longitude","Installed Capacity (MW)","Dependable Generating Capacity (MW)","Effective Load-Carrying Capacity (MW)","Annual Firm Energy (GWh/yr)","UEC ($/MWh)","UCC ($/kW-yr)","R1 Length (km)","T1 Length (km)","Linear Features (km)","Line Voltage","Linear Area (ha)","ATG (ha)","ATG/Linear Ratio","Plateau or Ridgeline - WIND","Number of Turbines - WIND","Footprint of Plant (ha) - SOLAR","Footprint of Panels (ha) - SOLAR","Raw Terrestrial Score","Terrestrial % of Summed Score","Raw Freshwater Score","Freshwater % of Summed Score","Summed Raw Scores","Terrestrial Proportion of Scaled Score","Freshwater Proportion of Scaled Score","Scaled Summed Score","Notes"
"123","VI14","Onshore Wind","Vancouver Island","y","50.446005470000003","-127.2969015","33","NA","8.4","129.44651999999999","88.609477321999194","NA","0.9","17.8",18.7,130,748,"4.45","5.9491978609625667E-3","R","NA","NA","NA",94.02328,0.331040751307428,190,0.668959248692572,284.02328,0.0115531360595424,0.0233463015894899,0.0348994376490323,NA
"124","VI15","Onshore Wind","Vancouver Island","y","50.563312949999997","-127.93100939999999","39","NA","9.6","131.15472","103.77850274255869","NA","0.44142135620099998","37.785996093750001",38.227417449951,69,1529.09669799804,"5.08","3.3222228565733987E-3","R","NA","NA","NA",223.1279,0.340166506768254,432.8094,0.659833493231746,655.9373,0.0274169012969976,0.0531815725429799,0.0805984738399776,NA
"125","WBBio_CB_RR","Biomass","Central Interior","y","51.936409428200001","-122.97709502799999","11.4920585116","11","NA","92","132.65","NA","0","68.169799999999995",68.1698,230,2726.792,"10","3.6673130917209674E-3","NA","NA","NA","NA",595.1675,0.45248654630516,720.1589,0.54751345369484,1315.3264,0.0731313681645408,0.0884897203776596,0.1616210885422,NA
"126","WBBio_LM_RR","Biomass","Lower Mainland","y","49.079444444499998","-122.483055556","46.954864498399999","45","NA","374","134.79","NA","0.6","3.67279",4.27279,69,170.9116,"10","5.8509779324516301E-2","NA","NA","NA","NA",93.82966,0.581562571258408,67.51095,0.418437428741592,161.34061,0.01152934494947,0.00829542631206829,0.0198247712615383,NA
"127","WBBio_LM_ST_1","Biomass","Lower Mainland","y","49.079444444499998","-122.483055556","38.505777818399999","37","NA","307","104.73","NA","0","3.67279",3.67279,69,146.9116,"10","6.8068144380702397E-2","NA","NA","NA","NA",93.82966,0.581562571258408,67.51095,0.418437428741592,161.34061,0.01152934494947,0.00829542631206829,0.0198247712615383,NA
"128","WBBio_LM_ST_2","Biomass","Lower Mainland","y","49.079444444499998","-122.483055556","38.505777818399999","37","NA","307","104.73","NA","0.6","3.67279",4.27279,69,170.9116,"10","5.8509779324516301E-2","NA","NA","NA","NA",93.82966,0.581562571258408,67.51095,0.418437428741592,161.34061,0.01152934494947,0.00829542631206829,0.0198247712615383,NA
"129","WBBio_NE_ST_1","Biomass","Peace River","y","58.805555556500003","-122.697222223","38.520155471000002","37","NA","307","187.48","NA","0.6","351.05200000000002",351.652,230,14066.08,"10","7.1093012409996243E-4","NA","NA","NA","NA",1518.903,0.362524159875965,2670.895,0.637475840124035,4189.798,0.186635618543058,0.328186948336109,0.514822566879167,NA
"130","WBBio_NE_ST_2","Biomass","Peace River","y","58.805555556500003","-122.697222223","38.520155471000002","37","NA","307","187.48","NA","0","351.05200000000002",351.052,230,14042.08,"10","7.1214520925674818E-4","NA","NA","NA","NA",1518.903,0.362524159875965,2670.895,0.637475840124035,4189.798,0.186635618543058,0.328186948336109,0.514822566879167,NA
"131","WBBio_NE_ST_3","Biomass","Peace River","y","58.805555556500003","-122.697222223","38.520155471000002","37","NA","307","187.48","NA","0","351.05200000000002",351.052,230,14042.08,"10","7.1214520925674818E-4","NA","NA","NA","NA",1518.903,0.362524159875965,2670.895,0.637475840124035,4189.798,0.186635618543058,0.328186948336109,0.514822566879167,NA
"132","WBBio_NW_ST","Biomass","North Coast","y","58.433333333900002","-130.024166667","54","10","NA","86","205.12","NA","0.47346387752899999","255.387",255.860463877529,130,10234.4185551012,"10","9.7709507835358955E-4","NA","NA","NA","NA",528.0237,0.154208129049589,2896.074,0.845791870950411,3424.0977,0.0648810555084124,0.355855879102529,0.420736934610941,NA
"133","WBBio_SP_RR","Biomass","Peace River","y","55.700000000499998","-121.633333333","9.2094357002400002","9","NA","73","213.94","NA","0","0.42426399999999997",0.424264,25,16.97056,"10","0.58925574642203904","NA","NA","NA","NA",0.057418,0.0543001915987812,1,0.945699808401219,1.057418,7.05525234034386e-06,0.000122875271523631,0.000129930523863975,NA
"134","WBBio_SP_ST","Biomass","Peace River","y","55.700000000499998","-121.633333333","0.92358257850000003","1","NA","7","213.94","NA","0","0.42426399999999997",0.424264,25,16.97056,"10","0.58925574642203904","NA","NA","NA","NA",0.057418,0.0543001915987812,1,0.945699808401219,1.057418,7.05525234034386e-06,0.000122875271523631,0.000129930523863975,NA
"135","WBBio_WPR_PL","Biomass","North Coast","y","54.052777778600003","-128.65","13.691422297000001","13","NA","109","133.66","NA","0","4.7698499999999999",4.76985,25,190.794,"10","5.241254966089081E-2","NA","NA","NA","NA",25.63237,0.310197686451448,57,0.689802313548552,82.63237,0.00314958442354418,0.00700389047684698,0.0101534749003912,NA
"136","Zymoetz_River-8hr","Small Storage Hydro","North Coast","y","54.5","-128.35","51.2","40","8","208.4","81.381647398843924","NA","0","16.482337649085515",16.4823376490855,69,659.293505963421,"16.48","2.4996454311980366E-2","NA","NA","NA","NA",31.08278,0.107072055459742,259.215,0.892927944540258,290.29778,0.0038193050322093,0.0318511135079981,0.0356704185402074,NA
