"","BC Hydro Names","Project Type","Region","In 2021?","Latitude","Longitude","Installed Capacity (MW)","Dependable Generating Capacity (MW)","Effective Load-Carrying Capacity (MW)","Annual Firm Energy (GWh/yr)","UEC ($/MWh)","UCC ($/kW-yr)","R1 Length (km)","T1 Length (km)","Linear Features (km)","Line Voltage","Linear Area (ha)","ATG (ha)","ATG/Linear Ratio","Plateau or Ridgeline - WIND","Number of Turbines - WIND","Footprint of Plant (ha) - SOLAR","Footprint of Panels (ha) - SOLAR","Raw Terrestrial Score","Terrestrial % of Summed Score","Raw Freshwater Score","Freshwater % of Summed Score","Summed Raw Scores","Terrestrial Proportion of Scaled Score","Freshwater Proportion of Scaled Score","Scaled Summed Score","Notes"
"234","Solar70988","Solar","Kelly Nicola",NA,"50.104214900000002","-120.4252154","87.928615384599993","NA","NA","157.00427919694422","97.074474887304504","NA","2.4","9.4",11.8,130,472,"877.2299999999999","1.85853813559322","NA","NA","877.2299999999999","350.892",732,0.587951807228916,513,0.412048192771084,1245,0.0668798538145272,0.046870717222476,0.113750571037003,NA
"235","Solar59570","Solar","Kelly Nicola",NA,"51.276840249999999","-122.0519788","22.530461540000001","NA","NA","39.048009829999998","181.35141490000001","NA","3.8","45.9",49.7,69,1988,"91.53","4.604124748490946E-2","NA","NA","91.53","36.612000000000002",714,0.569377990430622,540,0.430622009569378,1254,0.0652352672453175,0.0493375970762905,0.114572864321608,NA
"236","Solar62049","Solar","Kelly Nicola",NA,"51.032245750000001","-121.66175560000001","41.671384615400001","NA","NA","74.167136563120138","103.70208520210363","NA","0.7","8.9",9.6,69,384,"1554.39","4.047890625","NA","NA","1554.39","621.75600000000009",673,0.530757097791798,595,0.469242902208202,1268,0.0614892645043399,0.0543627227044313,0.115851987208771,NA
"237","Kenyon - Stave","Pumped Storage","Lower Mainland","y","49.402025060500002","-122.2587474","1000","NA","495","NA","NA","169.30148060606061","1.4","39.6",41,500,1640,"42.72","2.6048780487804873E-2","NA","NA","NA","NA",484,0.380802517702596,787,0.619197482297404,1271,0.0442211055276382,0.0719049794426679,0.116126084970306,NA
"238","Solar70982","Solar","Kelly Nicola",NA,"49.968308450000002","-120.9772438","54.232615384600003","NA","NA","98.156171299313655","101.42689224013247","NA","1.6","23.6",25.2,69,1008,"374.21999999999997","0.37124999999999991","NA","NA","374.21999999999997","149.68799999999999",585,0.458823529411765,690,0.541176470588235,1275,0.0534490634993148,0.0630424851530379,0.116491548652353,NA
"239","Solar67498","Solar","Kelly Nicola",NA,"50.423871550000001","-120.6602656","81.149534614999993","NA","NA","146.89395982694825","96.656117097630755","NA","0.7","11.2",11.9,130,476,"1314.63","2.7618277310924371","NA","NA","1314.63","525.85200000000009",688,0.53876272513704,589,0.46123727486296,1277,0.0628597533120146,0.0538145271813614,0.116674280493376,NA
"240","PC25","Onshore Wind","Central Interior","y","55.22798306","-123.42672570000001","117","NA","38.4","477.38496000000004","83.356993131118287","NA","1.6485283203100001","24.594826171874999",26.243354492185,130,1049.7341796874,"20.36","1.9395386369207294E-2","R","NA","NA","NA",644,0.498066511987626,649,0.501933488012374,1293,0.0588396528095021,0.0592964824120603,0.118136135221562,NA
"241","Solar71774","Solar","Kelly Nicola",NA,"49.898999539999998","-120.7697282","49.447384615399997","NA","NA","89.402938088887296","104.10619883880203","NA","0","25.5",25.5,69,1020,"624.51","0.61226470588235282","NA","NA","624.51","249.804",687,0.522831050228311,627,0.477168949771689,1314,0.062768387391503,0.057286432160804,0.120054819552307,NA
"242","Solar72536","Solar","Kelly Nicola",NA,"49.841985280000003","-120.4810105","33.097846150000002","NA","NA","60.037937679999999","140.31097510000001","NA","0.3","39",39.3,69,1572,"134.46","8.553435114503817E-2","NA","NA","134.46","53.783999999999999",767,0.573672400897532,570,0.426327599102468,1337,0.0700776610324349,0.05207857469164,0.122156235724075,NA
"243","Solar36885","Solar","Central Interior",NA,"53.836151950000001","-123.09952749999999","77.361230770000006","NA","NA","120.16547749999999","149.45837270000001","NA","0","48.9",48.9,130,1956,"314.27999999999997","0.16067484662576684","NA","NA","314.27999999999997","125.712",652,0.484758364312268,693,0.515241635687732,1345,0.0595705801735953,0.0633165829145729,0.122887163088168,NA
"244","Solar70164","Solar","Kelly Nicola",NA,"50.139135750000001","-120.52907759999999","80.750769230800003","NA","NA","143.20395404186112","99.189509910556936","NA","1.4","11.8",13.2,130,528,"1087.83","2.0602840909090903","NA","NA","1087.83","435.13200000000001",800,0.590405904059041,555,0.409594095940959,1355,0.0730927364093193,0.0507080858839653,0.123800822293285,NA
"245","Solar70167","Solar","Kelly Nicola",NA,"50.224114569999998","-120.3039462","54.631384615400002","NA","NA","96.373479993960956","104.50362561373343","NA","0.3","7.9",8.2,130,328,"1395.63","4.2549695121951219","NA","NA","1395.63","558.25200000000007",830,0.608504398826979,534,0.391495601173021,1364,0.0758337140246688,0.0487894015532206,0.124623115577889,NA
"246","SI10","Onshore Wind","Kelly Nicola","y","50.469392810000002","-119.96195470000001","117","NA","27.599999999999998","332.44200000000001","80.465695323400553","NA","0.3","35",35.3,130,1412,"14.631967784094462","1.0362583416497494E-2","P","23","NA","NA",654.9,0.47921849846334,711.7,0.52078150153666,1366.6,0.059835541343079,0.0650251256281407,0.12486066697122,NA
"247","NC08","Onshore Wind","North Coast","y","54.280761560000002","-125.5268817","195","NA","46.8","516.38886000000002","84.12008727319369","NA","1.48994958496","42.6198046875",44.10975427246,230,1764.3901708984,"24.810727981725389","1.4061928246342562E-2","P","39","NA","NA",382.31,0.279560378489843,985.23,0.720439621510157,1367.54,0.0349301050708086,0.0900164458656921,0.124946550936501,NA
"248","PC39","Onshore Wind","Peace River","y","55.729118999999997","-121.80133600000001","186","NA","45.6","549.25199999999995","76.208568497958495","NA","8.5299999999999994","26.352185546874999",34.882185546875,230,1395.287421875,"24.17","1.7322595775657559E-2","R","NA","NA","NA",752,0.545718432510885,626,0.454281567489115,1378,0.0687071722247602,0.0571950662402924,0.125902238465053,NA
"249","NC07","Onshore Wind","North Coast","y","54.2217287","-126.3493254","117","NA","27.599999999999998","338.78861999999998","78.174797926861075","NA","1.0656854248000001","28.352900390624999",29.418585815425,130,1176.743432617,"14.63","1.2432616655836219E-2","R","NA","NA","NA",450,0.32561505065123,932,0.67438494934877,1382,0.0411146642302421,0.085153037916857,0.126267702147099,NA
"250","Solar77711","Solar","Revelstoke",NA,"49.600835050000001","-117.5966896","33.097846150000002","NA","NA","55.736896889999997","159.9549342","NA","0.7","51.9",52.6,69,2104,"134.46","6.390684410646387E-2","NA","NA","134.46","53.783999999999999",864,0.616702355460385,537,0.383297644539615,1401,0.0789401553220649,0.0490634993147556,0.12800365463682,NA
"251","Solar23229","Solar","Peace River",NA,"55.770677980000002","-122.00910759999999","51.241846150000001","NA","NA","81.389026430000001","146.09743760000001","NA","0.3","11.5",11.8,69,472,"208.17","0.44103813559322025","NA","NA","208.17","83.268000000000001",707,0.504279600570613,695,0.495720399429387,1402,0.064595705801736,0.0634993147555962,0.128095020557332,NA
"252","Upper Vancouver - Lower Vancouver","Pumped Storage","Lower Mainland","y","49.912636246700004","-123.731816256","1000","NA","495","NA","NA","170.62377878787873","10.0225371094","34.413203435597197",44.4357405449972,500,1777.42962179989,"11.75","6.6106696185818806E-3","NA","NA","NA","NA",672,0.474576271186441,744,0.525423728813559,1416,0.0613978985838282,0.067976244860667,0.129374143444495,NA
"253","Blinch - Stave","Pumped Storage","Lower Mainland",NA,"49.43853","-122.22681","1000",NA,"1000",NA,NA,NA,"0","43.6",43.6,500,1744,"25.1","1.4392201834862384E-2","NA","NA","NA","NA",568,0.396925227113906,863,0.603074772886094,1431,0.0518958428506167,0.0788487894015532,0.13074463225217,NA
"254","PC16","Onshore Wind","Peace River","y","54.660196710000001","-120.64686709999999","99","NA","24","455.60760000000005","62.647886314441195","NA","7.4941132812499998","66.314632812499994",73.80874609375,230,2952.34984375,"12.72","4.3084324938413741E-3","R","NA","NA","NA",781,0.543115438108484,657,0.456884561891516,1438,0.071356783919598,0.0600274097761535,0.131384193695751,NA
"255","Elaho_River-8hr","Small Storage Hydro","Lower Mainland","y","50.11","-123.4","63.9","40","9","325.89999999999998","85.147334930927542","NA","0","43.755844122716695",43.7558441227167,130,1750.23376490867,"43.76","2.5002374469837468E-2","NA","NA","NA","NA",540,0.371389270976616,914,0.628610729023384,1454,0.0493375970762905,0.0835084513476473,0.132846048423938,NA
"256","SI29","Onshore Wind","Kelly Nicola","y","49.421347300000001","-120.8643541","117","NA","27.599999999999998","333.34866000000005","90.442200022550978","NA","1.3899495849600001","98.132296874999994",99.52224645996,130,3980.8898583984,"14.63","3.67505771834792E-3","R","NA","NA","NA",659,0.45260989010989,797,0.54739010989011,1456,0.0602101416171768,0.0728186386477844,0.133028780264961,NA
"257","Solar71783","Solar","Kelly Nicola",NA,"49.986709079999997","-120.1964668","52.637538460000002","NA","NA","96.007131749999999","130.3164687","NA","0.6","26.9",27.5,130,1100,"213.84","0.19439999999999999","NA","NA","213.84","85.536000000000001",775,0.531914893617021,682,0.468085106382979,1457,0.0708085883965281,0.0623115577889447,0.133120146185473,NA
"258","Squamish_River_B-8hr","Small Storage Hydro","Lower Mainland","y","50.08","-123.36","67.7","40","10","345","92.74","NA","0.29999999999813703","38.788899999999998",39.0888999999981,130,1563.55599999993,"133.80000000000001","8.5574165555954748E-2","NA","NA","NA","NA",530,0.361527967257844,936,0.638472032742155,1466,0.0484239378711741,0.0855185015989036,0.133942439470078,NA
"259","Solar36063","Solar","Central Interior",NA,"53.945526719999997","-123.0634147","343.53969230799999","NA","NA","542.83013040303354","102.5152621749335","NA","0.6","34.5",35.1,230,1404,"443.07","0.31557692307692309","NA","NA","443.07","177.22800000000001",788,0.536784741144414,680,0.463215258855586,1468,0.0719963453631795,0.0621288259479214,0.134125171311101,NA
"260","Solar65978","Solar","Kelly Nicola",NA,"50.562687879999999","-121.07955800000001","52.238769230800003","NA","NA","95.228300170561525","101.3336327046222","NA","0.3","23.3",23.6,69,944,"1240.1099999999999","1.3136758474576269","NA","NA","1240.1099999999999","496.04399999999998",837,0.568228105906314,636,0.431771894093686,1473,0.0764732754682503,0.0581087254454089,0.134582000913659,NA
"261","SI27","Onshore Wind","Lower Mainland",NA,"49.827369490000002","-121.24361380000001","87","NA","21.599999999999998","271.44612000000001","100.79640958290931","NA","1.02426416016","76.394023437499996",77.41828759766,130,3096.7315039064,"127.3528","4.1124908581628615E-2","R","NA","NA","NA",654,0.43687374749499,843,0.56312625250501,1497,0.0597533120146185,0.0770214709913202,0.136774783005939,NA
"262","PC08","Onshore Wind","Peace River",NA,"56.747592869999998","-122.8784138","39","NA","9.6","140.82575999999997","121.98573541611616","NA","11.612484374999999","101.4219453125",113.0344296875,130,4521.3771875,"88.390500000000003","1.9549463876707366E-2","R","NA","NA","NA",1011,0.671760797342193,494,0.328239202657807,1505,0.0923709456372773,0.0451347647327547,0.137505710370032,NA
"263","Upper Clore - Storage for 16 hrs of generation","Pumped Storage","North Coast","y","54.183812750400001","-127.97489492699999","1000","NA","1000","NA","NA","182.65150565656566","3.0727922061400563","55.326406871194145",58.3991990773342,500,2335.96796309337,"55.33","2.3686112512746164E-2","NA","NA","NA","NA",830,0.537564766839378,714,0.462435233160622,1544,0.0758337140246688,0.0652352672453175,0.141068981269986,NA
"264","SI30","Onshore Wind","Kelly Nicola","y","49.315802069999997","-120.7780903","150","NA","36","428.36399999999998","86.437385455994203","NA","0.9","106.2",107.1,130,4284,"19.085175370557995","4.454989582296451E-3","P","30","NA","NA",755.86,0.484168721775614,805.29,0.515831278224386,1561.15,0.0690598446779351,0.0735760621288259,0.142635906806761,NA
"265","Solar37708","Solar","Central Interior",NA,"53.810181309999997","-122.61122469999999","490.08738461500002","NA","NA","754.37483183767301","100.03668615824678","NA","0.3","4.2",4.5,230,180,"1504.98","8.3610000000000007","NA","NA","1504.98","601.99200000000008",927,0.591576260370134,640,0.408423739629866,1567,0.0846962083142988,0.0584741891274555,0.143170397441754,NA
"266","T_2L129","Transmission","ARN - Arnott -> VIT - Vancouver Island","y","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",67.2362659153,230,2689.450636612,"NA","NA","NA","NA","NA","NA",971,0.61572606214331,606,0.38427393785669,1577,0.0887163088168113,0.0553677478300594,0.144084056646871,NA
"267","Solar73989","Solar","Revelstoke",NA,"49.846685530000002","-119.435188","212.94276919999999","NA","NA","355.43033650000001","148.2050812","NA","0","94.2",94.2,230,3768,"865.08","0.22958598726114651","NA","NA","865.08","346.03199999999998",1214,0.765930599369085,371,0.234069400630915,1585,0.110918227501142,0.0338967565098218,0.144814984010964,NA
"268","PC28","Onshore Wind","Peace River","y","55.438547239999998","-122.1718735","153","NA","36","694.58039999999994","50.959020257979866","NA","4.9000000000000004","45.674933593749998",50.57493359375,130,2022.99734375,"19.09","9.4364928648957846E-3","R","NA","NA","NA",833,0.521276595744681,765,0.478723404255319,1598,0.0761078117862038,0.0698949291914116,0.146002740977615,NA
"269","SI28","Onshore Wind","Kelly Nicola","y","49.717218209999999","-120.94528649999999","87","NA","21.599999999999998","282.40487999999999","95.046143232935094","NA","0.88284277343799999","69.087421875000004",69.970264648438,130,2798.81058593752,"11.45","4.0910235431900728E-3","R","NA","NA","NA",621,0.388610763454318,977,0.611389236545682,1598,0.0567382366377341,0.0892645043398812,0.146002740977615,NA
"270","Hirsch - storage for 16 hrs of generation","Pumped Storage","North Coast",NA,"54.033148683900002","-128.334012847","1000","NA","1000","NA","NA","121.5536031","4.7698484809838195","56.137467504308347",60.9073159852922,500,2436.29263941169,"84.8","3.4806984443575467E-2","NA","NA","NA","NA",787,0.491260923845193,815,0.508739076154807,1602,0.0719049794426679,0.0744632252169941,0.146368204659662,NA
"271","Solar70989","Solar","Kelly Nicola",NA,"50.044244480000003","-120.485651","122.023384615","NA","NA","217.64253245828661","95.003592068529755","NA","2.6","18",20.6,130,824,"1018.17","1.235643203883495","NA","NA","1018.17","407.26800000000003",963,0.599626400996264,643,0.400373599003736,1606,0.0879853814527181,0.0587482868889904,0.146733668341709,NA
"272","Knight - Fourth","Pumped Storage","Vancouver Island","y","49.069879999999898","-124.41682","500","NA","408","NA","NA","172.06","20.2","43.7",63.9,500,2556,"54.03","2.1138497652582161E-2","NA","NA","NA","NA",657,0.406559405940594,959,0.593440594059406,1616,0.0600274097761535,0.0876199177706715,0.147647327546825,NA
"273","SI23","Onshore Wind","Kelly Nicola","y","50.152938370000001","-121.27388120000001","192","NA","46.8","671.15178000000003","77.926025114283874","NA","2.7","80.900000000000006",83.6,230,3344,"24.81","7.4192583732057404E-3","R","NA","NA","NA",673,0.406646525679758,982,0.593353474320242,1655,0.0614892645043399,0.0897213339424395,0.151210598446779,NA
"274","PC26","Onshore Wind","Peace River","y","55.543307339999998","-122.3474683","126","NA","30","518.37300000000005","59.692496414795102","NA","4.9526914062499996","52.425691406250003",57.3783828125,130,2295.1353125,"15.9","6.927696120313168E-3","R","NA","NA","NA",876,0.527710843373494,784,0.472289156626506,1660,0.0800365463682047,0.0716308816811329,0.151667428049338,NA
"275","Solar70983","Solar","Kelly Nicola",NA,"49.981065890000004","-120.8954063","37.085538460000002","NA","NA","66.144052349999995","126.900064","NA","0.4","19.3",19.7,69,788,"150.66","0.19119289340101522","NA","NA","150.66","60.264000000000003",765,0.456716417910448,910,0.543283582089552,1675,0.0698949291914116,0.0831429876656007,0.153037916857012,NA
"276","BC18","Onshore Wind","North Coast","y","54.712200000000003","-126.67100000000001","170","NA","40.799999999999997","481.60728","78.565597635227192","NA","94.627750000000006","535.23418749999996",629.8619375,230,25194.4775,"46.44059340169111","1.8432846405205708E-3","P","73","NA","NA",580.83,0.344624421502314,1104.57,0.655375578497686,1685.4,0.0530680676107812,0.100920054819552,0.153988122430333,NA
"277","PC12","Onshore Wind","Peace River","y","54.532078400000003","-120.0978831","96","NA","22.8","344.44758000000002","80.359901262891157","NA","14.8","97.7",112.5,230,4500,"12.09","2.6866666666666666E-3","R","NA","NA","NA",1048,0.618654073199528,646,0.381345926800472,1694,0.0957514846962083,0.0590223846505254,0.154773869346734,NA
"278","WBBio_CB_RR","Biomass","Central Interior","y","51.936409428200001","-122.97709502799999","11.4920585116","11","NA","92","132.65","NA","0","68.169799999999995",68.1698,230,2726.792,"10","3.6673130917209674E-3","NA","NA","NA","NA",892,0.524705882352941,808,0.475294117647059,1700,0.081498401096391,0.0738236637734125,0.155322064869804,NA
"279","Solar70986","Solar","Kelly Nicola",NA,"50.031690019999999","-120.5676775","81.747692307700007","NA","NA","146.55825003643776","101.60956461488067","NA","3.7","22.1",25.8,130,1032,"1180.98","1.1443604651162791","NA","NA","1180.98","472.39200000000005",1014,0.58953488372093,706,0.41046511627907,1720,0.0926450433988122,0.0645043398812243,0.157149383280037,NA
"280","Solar36059","Solar","Central Interior",NA,"53.889182990000002","-123.41353549999999","138.77169230000001","NA","NA","235.85113240000001","124.791265","NA","0.3","66.099999999999994",66.4,130,2656,"563.76","0.21225903614457831","NA","NA","563.76","225.50399999999999",845,0.48120728929385,911,0.51879271070615,1756,0.0772042028323435,0.0832343535861124,0.160438556418456,NA
"281","SI33","Onshore Wind","Selkirk",NA,"49.587992069999999","-119.3495849","48","NA","12","120.1434","114.20171138822596","NA","0.52426403808599997","57.958789062500003",58.483053100586,69,2339.32212402344,"6.3617251235193315","2.7194737561741567E-3","P","10","NA","NA",1202.02,0.681652952551619,561.37,0.318347047448381,1763.39,0.109823663773413,0.0512900867976245,0.161113750571037,NA
"282","PC21","Onshore Wind","Peace River","y","54.862150470000003","-121.0169033","99","NA","24","462.52800000000002","57.646413028801121","NA","15.8065888672","35.176449218750001",50.98303808595,230,2039.321523438,"12.72","6.2373685825450054E-3","R","NA","NA","NA",903,0.499446902654867,905,0.500553097345133,1808,0.0825034262220192,0.0826861580630425,0.165189584285062,NA
"283","PC17","Onshore Wind","Peace River","y","55.689261600000002","-122.1239058","102","NA","25.2","335.91096000000005","68.72877135682117","NA","1.4","32.299999999999997",33.7,130,1348,"13.36","9.9109792284866483E-3","R","NA","NA","NA",889,0.48926802421574,928,0.51073197578426,1817,0.0812243033348561,0.0847875742348104,0.166011877569667,NA
"284","PC19","Onshore Wind","Peace River","y","54.924725109999997","-121.4223738","117","NA","27.599999999999998","536.13828000000001","54.493656577696221","NA","3.4455847168","33.058789062499997",36.5043737793,230,1460.174951172,"14.63","1.0019347331124483E-2","R","NA","NA","NA",912,0.499178981937603,915,0.500821018062397,1827,0.083325719506624,0.083599817268159,0.166925536774783,NA
"285","Nahatlatch_River-8hr","Small Storage Hydro","Lower Mainland","y","49.9","-122","83.9","40","16","371.8","72.604934026208781","NA","0.3","53.3",53.6,130,2144,"53.32","2.4869402985074628E-2","NA","NA","NA","NA",950,0.513513513513513,900,0.486486486486487,1850,0.0867976244860667,0.0822293284604842,0.169026952946551,NA
"286","SI31","Onshore Wind","Kelly Nicola",NA,"49.23297204","-120.2964695","144","NA","34.799999999999997","372.04158000000001","100.9320839148305","NA","9.308326171880001","90.772703125000007",100.08102929688,130,4003.2411718752,"18.449002858206061","4.6085164660624655E-3","P","29","NA","NA",1373.59,0.74095111715269,480.23,0.25904888284731,1853.82,0.125499314755596,0.0438766560073093,0.169375970762905,NA
"287","PC24","Onshore Wind","Central Interior",NA,"55.481708900000001","-123.9167898","117","NA","28.799999999999997","308.42207999999999","106.96629348122117","NA","1.9242641601600001","60.264675781249998",62.18893994141,130,2487.5575976564,"186.77699999999999","7.5084492586611054E-2","R","NA","NA","NA",1090,0.583199571963617,779,0.416800428036383,1869,0.0995888533576976,0.0711740520785747,0.170762905436272,NA
"288","SI02","Onshore Wind","Kelly Nicola",NA,"50.930347140000002","-121.1762619","69","NA","16.8","169.12056000000001","109.20568239922603","NA","0.1","35.428636718749999",35.52863671875,130,1421.14546875,"8.906415172927062","6.2670679172350287E-3","P","14","NA","NA",926,0.484522488959585,985.16,0.515477511040415,1911.16,0.0846048423937871,0.0900100502512563,0.174614892645043,NA
"289","Upper Deserted - Un-named","Pumped Storage","Lower Mainland","y","50.1539637132","-123.68430182500001","1000","NA","495","NA","NA","171.27576141414141","1.9313709716799998","64.098070312499999",66.02944128418,500,2641.1776513672,"65.650000000000006","2.4856336326341558E-2","NA","NA","NA","NA",792,0.39859084046301,1195,0.60140915953699,1987,0.0723618090452261,0.109182275011421,0.181544084056647,NA
"290","Nass_River-8hr","Small Storage Hydro","North Coast","y","56.33","-128.69","77.2","40","5","286","109.41","NA","8.1","53.5441",61.6441,130,2465.764,"347.8","0.14105161726750817","NA","NA","NA","NA",879,0.436011904761905,1137,0.563988095238095,2016,0.0803106441297396,0.103883051621745,0.184193695751485,NA
"291","PC23","Onshore Wind","Central Interior",NA,"55.498280790000003","-124.4117115","54","NA","13.2","157.93403999999998","134.85350200349799","NA","9.0012187499999996","92.210257812500004",101.2114765625,130,4048.4590625,"83.526009999999999","2.0631556034167012E-2","R","NA","NA","NA",1192,0.589223924864063,831,0.410776075135937,2023,0.108908177249886,0.0759250799451805,0.184833257195066,NA
"292","PC37","Onshore Wind","Peace River","y","56.54299082","-123.0058961","72","NA","16.8","283.66631999999998","86.422963406889508","NA","10.212486328100001","85.097687500000006",95.3101738281,130,3812.406953124,"8.91","2.3371062191298543E-3","R","NA","NA","NA",1228,0.606120434353406,798,0.393879565646594,2026,0.112197350388305,0.072910004568296,0.185107354956601,NA
"293","Solar37707","Solar","Central Interior",NA,"53.796395869999998","-122.698719","208.15753846199999","NA","NA","322.65399598024555","104.7992600895695","NA","0.3","9.1999999999999993",9.5,230,380,"1990.98","5.2394210526315792","NA","NA","1990.98","796.39200000000005",1112,0.542174549000488,939,0.457825450999512,2051,0.101598903608954,0.0857925993604386,0.187391502969392,NA
"294","ROR_5101","Run of River","Lower Mainland","y","49.712198797900001","-122.750093851","27.09","NA","4","78","85.28","NA","0.1","65.222750000000005",65.32275,69,2612.91,"5.01","1.9174024363640535E-3","NA","NA","NA","NA",680,0.325358851674641,1410,0.674641148325359,2090,0.0621288259479214,0.128825947921425,0.190954773869347,NA
"295","PC47","Onshore Wind","Peace River",NA,"55.66993652","-122.2744455","33","NA","8.4","126.3192","93.660845770732664","NA","2.6727924804700001","20.558074218750001",23.23086669922,69,929.2346679688,"61.813800000000001","6.6521194409500287E-2","R","NA","NA","NA",1069,0.493764434180139,1096,0.506235565819861,2165,0.097670169026953,0.100137048880767,0.19780721790772,NA
"296","South_Creek-8hr","Small Storage Hydro","Lower Mainland","y","50.52","-123.24","45.1","40","7","231","72.571789578361177","NA","0.3","61.883766184071128",62.1837661840711,230,2487.35064736285,"61.88","2.4877875608574452E-2","NA","NA","NA","NA",1081,0.498616236162362,1087,0.501383763837638,2168,0.0987665600730927,0.0993147555961626,0.198081315669255,NA
"297","SI03","Onshore Wind","Kelly Nicola","y","51.02296982","-121.1465226","150","NA","36.479999999999997","392.26579199999998","86.678770695404879","NA","0.1","43",43.1,130,1724,"19.085175370557995","1.1070287337910668E-2","P","30","NA","NA",1177.96,0.540480024960197,1001.51,0.459519975039803,2179.47,0.107625399725902,0.0915038830516217,0.199129282777524,NA
"298","Meager Creek","Geothermal","Lower Mainland","y","50.569090000000003","-123.512111","99","89","NA","656.90040009999996","98.184276859616105","NA","2.5","67.8",70.3,230,2812,"26.5","9.423897581792318E-3","NA","NA","NA","NA",1079,0.4935956084172,1107,0.5064043915828,2186,0.0985838282320694,0.101142074006396,0.199725902238465,NA
"299","NC12","Onshore Wind","North Coast","y","53.759855649999999","-123.8971043","75","NA","18","246.9006","84.536178019825769","NA","1.95563513184","31.794826171874998",33.750461303715,230,1350.0184521486,"9.5399999999999991","7.0665700789620811E-3","R","NA","NA","NA",900,0.41002277904328,1295,0.58997722095672,2195,0.0822293284604842,0.118318867062586,0.20054819552307,NA
"300","PC09","Onshore Wind","Peace River","y","56.576144149999998","-122.7750882","207","NA","49.199999999999996","849.41339999999991","65.79728571598406","NA","3.5870061035200003","101.32417968750001",104.91118579102,230,4196.4474316408,"26.08","6.2147805792488586E-3","R","NA","NA","NA",1329,0.599729241877256,887,0.400270758122744,2216,0.121425308359982,0.0810415714938328,0.202466879853815,NA
"301","Kinskuch_River-8hr","Small Storage Hydro","North Coast","y","55.71","-129.34","40.1","40","3","132.80000000000001","116.36779578392621","NA","9.1999999999999993","33.299999999999997",42.5,130,1700,"49.02","2.883529411764706E-2","NA","NA","NA","NA",1137,0.50044014084507,1135,0.49955985915493,2272,0.103883051621745,0.103700319780722,0.207583371402467,NA
"302","Quimper - Bulson","Pumped Storage","Vancouver Island","y","49.311390001299998","-125.72295","500","NA","408","NA","NA","193.71809398773007","1.9727923584","82.961731573007143",84.9345239314071,500,3397.38095725629,"74.47","2.1919826165194538E-2","NA","NA","NA","NA",1233,0.521794329242488,1130,0.478205670757512,2363,0.112654179990863,0.103243490178164,0.215897670169027,NA
"303","NC09","Onshore Wind","North Coast","y","53.731754780000003","-124.2257591","333","NA","80.399999999999991","1126.00602","61.8691277592863","NA","0.241421356201","34.152187499999997",34.393608856201,230,1375.74435424804,"42.623558327579516","3.0982179353283172E-2","P","67","NA","NA",774.43,0.31328074433657,1697.57,0.68671925566343,2472,0.0707565098218365,0.15510004568296,0.225856555504797,NA
"304","SI01","Onshore Wind","Kelly Nicola","y","51.005977790000003","-120.4973311","171","NA","58.8","613.38396","86.696270973203369","NA","0.3","43.9",44.2,230,1768,"31.17245310524472","1.7631478000704026E-2","P","49","NA","NA",942.89,0.375888503964631,1565.54,0.624111496035369,2508.43,0.0861480127912289,0.143037003197807,0.229185015989036,NA
"305","PC06","Onshore Wind","Peace River","y","56.835681530000002","-123.01556770000001","243","NA","58.8","935.09933999999998","72.047365486389182","NA","6.5627421874999996","134.880015625",141.4427578125,230,5657.7103125,"31.17","5.5092958596932402E-3","R","NA","NA","NA",1706,0.676984126984127,814,0.323015873015873,2520,0.155870260392873,0.0743718592964824,0.230242119689356,NA
"306","Sleeman - storage for 16 hrs of generation","Pumped Storage","North Coast",NA,"53.696828625899997","-128.672318542","1000","NA","1000","NA","NA","121.05029810000001","3.0213203435615053","86.858073580375986",89.8793939239375,500,3595.1757569575,"109.5","3.0457481748449179E-2","NA","NA","NA","NA",1324,0.521876231769807,1213,0.478123768230193,2537,0.120968478757423,0.11082686158063,0.231795340338054,NA
"307","PC10","Onshore Wind","Peace River","y","56.4503433","-122.62548390000001","297","NA","70.8","1239.1238999999998","55.402836873971559","NA","1.7","82.7",84.4,230,3376,"37.53","1.1116706161137439E-2","R","NA","NA","NA",1465,0.576091230829729,1078,0.423908769170271,2543,0.133851073549566,0.0984924623115578,0.232343535861124,NA
"308","Solar70993","Solar","Kelly Nicola","y","50.069231299999998","-120.3214856","177.45230769200001","NA","NA","316.16702664000769","93.790560276161614","NA","1.6","14.5",16.1,230,644,"2385.4500000000003","3.7041149068322978","NA","NA","2385.4500000000003","954.18000000000018",1543,0.600856697819315,1025,0.399143302180685,2568,0.140977615349475,0.0936500685244404,0.234627683873915,NA
"309","PC13","Onshore Wind","Peace River","y","54.475945340000003","-120.2898646","135","NA","32.4","639.31355999999994","58.304319594040237","NA","6.0698486328099994","95.404289062499998",101.47413769531,230,4058.9655078124,"17.18","4.2326055658598706E-3","R","NA","NA","NA",1400,0.54033191817831,1191,0.45966808182169,2591,0.127912288716309,0.108816811329374,0.236729100045683,NA
"310","Mt. Cayley","Geothermal","Lower Mainland","y","50.101612000000003","-123.362587","40.700000000000003","31","NA","232","114.74","NA","12.4863054484","64.896186422300005",77.3824918707,69,3095.299674828,"9.4","3.0368626587092377E-3","NA","NA","NA","NA",1061,0.406513409961686,1549,0.593486590038314,2610,0.0969392416628597,0.141525810872545,0.238465052535404,NA
