"","BC Hydro Names","Project Type","Region","In 2021?","Latitude","Longitude","Installed Capacity (MW)","Dependable Generating Capacity (MW)","Effective Load-Carrying Capacity (MW)","Annual Firm Energy (GWh/yr)","UEC ($/MWh)","UCC ($/kW-yr)","R1 Length (km)","T1 Length (km)","Linear Features (km)","Line Voltage","Linear Area (ha)","ATG (ha)","ATG/Linear Ratio","Plateau or Ridgeline - WIND","Number of Turbines - WIND","Footprint of Plant (ha) - SOLAR","Footprint of Panels (ha) - SOLAR","Raw Terrestrial Score","Terrestrial % of Summed Score","Raw Freshwater Score","Freshwater % of Summed Score","Summed Raw Scores","Terrestrial Proportion of Scaled Score","Freshwater Proportion of Scaled Score","Scaled Summed Score","Notes"
"31","Solar36894","Solar","Central Interior",NA,53.90566756,-122.6617853,382.619076923,"NA","NA","593.97001973886643","100.52005295582235","NA",0.3,7.9,8.2,230,328,357.21,1.08905487804878,"NA","NA","357.21","142.88399999999999",138.551575779915,0.528291752609076,123.71179497242,0.471708247390924,262.263370752335,0.0274665809394959,0.0245247303082126,0.0519913112477086,NA
"32","SI05","Onshore Wind","Kelly Nicola","y",50.5978853,-120.6758106,144,"NA","34.799999999999997","388.55417999999997","81.42411060961723","NA",0.3,21,21.3,130,852,18.4490028582061,0.0216537592232465,"Both","29","NA","NA",142.307654858567,0.531340646156847,125.519878923893,0.468659353843153,267.82753378246,0.0282111892158595,0.0248831663918081,0.0530943556076677,NA
"33","PC34","Onshore Wind","Peace River","y",55.5484546,-120.7554162,351,"NA","84","952.91280000000006","77.43051985602311","NA",1.4,54.8,56.2,230,2248,44.53,0.01980871886121,"R","NA","NA","NA",220.410101354122,0.776823611614742,63.3223934601992,0.223176388385258,283.732494814321,0.0436942839130314,0.0125530845496836,0.056247368462715,NA
"34","PC38","Onshore Wind","Peace River","y",55.86682196,-121.7623816,129,"NA","31.2","344.60088000000002","84.35861942811421","NA",3.92132080078,23.78528125,27.70660205078,130,1108.2640820312,16.54,0.014924240772728,"R","NA","NA","NA",183.39133496955,0.643840431531278,101.44839547947,0.356159568468722,284.83973044902,0.0363556525228171,0.0201112152635855,0.0564668677864027,NA
"35","PC42","Onshore Wind","Peace River","y",55.35113309,-121.0861437,63,"NA","15.6","275.98818","65.30162752178073","NA",1.8,23.4,25.2,230,1008,8.27,0.00820436507936508,"R","NA","NA","NA",179.478549599648,0.624632663230966,107.85600743629,0.375367336769033,287.334557035938,0.0355799786594466,0.0213814656483263,0.0569614443077729,NA
"36","Solar37705","Solar","Central Interior",NA,53.84412033,-122.72405,323.601230769,"NA","NA","502.62833385978621","101.2851055941847","NA",0,7.9,7.9,230,316,430.11,1.36110759493671,"NA","NA","430.11","172.04400000000001",164.674345254898,0.528213011381074,147.08311188221,0.471786988618926,311.757457137108,0.0326451807360666,0.0291578798335926,0.0618030605696592,NA
"37","Freda_Creek-8hr","Small Storage Hydro","Lower Mainland","y",49.95,-124.23,40.1,"40","16","172.2","79.419958709065014","NA",0,21.2308657865139,21.2308657865139,130,849.234631460555,21.23,0.0249989805096474,"NA","NA","NA","NA",99.5241802930832,0.317333281172555,214.102489829063,0.682666718827445,313.626670122146,0.019729757226285,0.0424438576980086,0.0621736149242936,NA
"38","Solar71004","Solar","Revelstoke",NA,50.23956119,-119.1681915,110.259692308,"NA","NA","183.89581588506243","99.61543341729832","NA",2,4.9,6.9,130,276,567,2.05434782608696,"NA","NA","567","226.8",316.082641124725,0.99842103305643,0.499873325228691,0.00157896694356982,316.582514449954,0.062660488681937,9.90953085131143e-05,0.0627595839904502,NA
"39","Solar37706","Solar","Central Interior",NA,53.85792135,-122.6364816,587.187692308,"NA","NA","908.36290450179092","103.28156857498674","NA",0.3,0,0.3,500,12,447.93,37.3275,"NA","NA","447.93","179.17200000000003",261.383437633514,0.820375789983807,57.2308374643326,0.179624210016193,318.614275097847,0.0518168725659874,0.0113454893645252,0.0631623619305126,NA
"40","VI08","Onshore Wind","Vancouver Island",NA,50.65578694,-127.7576508,39,"NA","9.6","119.73168000000001","108.76961582803685","NA",1.22426403809,21.08528125,22.30954528809,69,892.3818115236,5.08938009881546,0.00570314189856263,"P","8","NA","NA",111.204722629371,0.345459827650723,210.698762894869,0.654540172349277,321.903485524239,0.0220453177653183,0.0417691000071795,0.0638144177724978,NA
"41","Lakelse Lake","Geothermal","North Coast","y",54.322493,-128.539906,19.6,"17","NA","130","163.18","NA",1.1453743238,18.3933047631,19.5386790869,25,781.547163476,5.2,0.00665346922490581,"NA","NA","NA","NA",123.058359563351,0.371203668084278,208.453341811895,0.628796331915722,331.511701375246,0.0243951927230145,0.0413239658427242,0.0657191585657387,NA
"42","Solar35274","Solar","Central Interior",NA,54.14449318,-122.7890088,215.933538462,"NA","NA","341.24863688479297","102.9148728582885","NA",0.6,11.3,11.9,230,476,720.9,1.51449579831933,"NA","NA","720.9","288.36",218.734017252922,0.654356798364083,115.539299383759,0.345643201635917,334.273316636681,0.0433620155907993,0.0229046079075826,0.0662666234983819,NA
"43","PC48","Onshore Wind","Peace River","y",54.96004125,-120.5968911,150,"NA","36","569.35620000000006","62.193665264181391","NA",0.2,43.3,43.5,230,1740,19.09,0.0109712643678161,"R","NA","NA","NA",311.144221693277,0.880721819843172,42.1389770228416,0.119278180156828,353.283198716119,0.0616814922593882,0.00835366625453582,0.070035158513924,NA
"44","PC43","Onshore Wind","Peace River",NA,54.70227412,-120.40647,39,"NA","9.6","151.23263999999998","107.36558583383237","NA",2.1384777832,69.2366640625,71.3751418457,230,2855.005673828,60.72321,0.0212690330378861,"R","NA","NA","NA",236.909459799528,0.670571976667071,116.38514248468,0.329428023332929,353.294602284208,0.0469651306113784,0.0230722885554769,0.0700374191668553,NA
"45","Solar78421","Solar","Vancouver Island","y",48.54441263,-123.4181551,114.446769231,"NA","NA","197.7440004716037","96.517860072475429","NA",0,6.7,6.7,130,268,221.94,0.828134328358209,"NA","NA","221.93999999999997","88.775999999999996",235.501620292664,0.658551060514724,122.104090809822,0.341448939485276,357.605711102486,0.0466860393231889,0.0242060176825338,0.0708920570057226,NA
"46","Solar37703","Solar","Central Interior",NA,53.76869537,-122.8735674,305.257846154,"NA","NA","485.659340765303","101.00995459166877","NA",0.6,21.1,21.7,230,868,328.05,0.377937788018433,"NA","NA","328.05","131.22",239.104651492089,0.663933117475904,121.028990283608,0.336066882524096,360.133641775697,0.0474003072592226,0.0239928888497859,0.0713931961090084,NA
"47","Solar35279","Solar","Central Interior",NA,54.11055135,-122.6754819,139.569230769,"NA","NA","218.33480922059522","103.50424852725466","NA",0.8,5.3,6.1,130,244,490.86,2.01172131147541,"NA","NA","490.86","196.34400000000002",169.815090835094,0.462581344030071,197.288107395172,0.537418655969929,367.103198230266,0.0336642864645507,0.0391105603791696,0.0727748468437203,NA
"48","Solar36070","Solar","Central Interior",NA,53.98733072,-122.8003246,153.725538462,"NA","NA","246.20021132315097","103.56327708214516","NA",0,22.5,22.5,130,900,495.72,0.5508,"NA","NA","495.72","198.28800000000001",215.355237521231,0.553149537407925,173.970293745399,0.446850462592075,389.32553126663,0.0426922034543813,0.0344880173850652,0.0771802208394465,NA
"49","PC15","Onshore Wind","Peace River","y",54.7388472,-120.7330381,108,"NA","26.4","476.30748000000006","62.376135598209594","NA",13.4,55.7,69.1,230,2764,14,0.00506512301013025,"R","NA","NA","NA",153.727758288383,0.383436124649704,247.193668791093,0.616563875350296,400.921427079476,0.030475120126979,0.0490038808534847,0.0794790009804636,NA
"50","MSW 3","Municipal Solid Waste","Selkirk","y",49.944439,-119.422766,13.5,"14","NA","118","226.48","NA",0,19.5765,19.5765,25,783.06,4,0.00510816540239573,"NA","NA","NA","NA",389.758584976196,0.956127247333536,17.8844207671937,0.043872752666464,407.64300574339,0.0772660697711385,0.00354542261820553,0.080811492389344,NA
"51","Solar73988","Solar","Selkirk",NA,49.82259966,-119.5990861,105.873230769,"NA","NA","177.4225591880429","99.454599163987098","NA",0,3.6,3.6,130,144,511.92,3.555,"NA","NA","511.92","204.76800000000003",356.889065742493,0.852156754766457,61.9177602860145,0.147843245233543,418.806826028508,0.0707499886266778,0.0122746288875818,0.0830246175142596,NA
"52","VI15","Onshore Wind","Vancouver Island","y",50.56331295,-127.9310094,39,"NA","9.6","131.15472","103.77850274255869","NA",0.441421356201,37.78599609375,38.227417449951,69,1529.09669799804,5.08,0.0033222228565734,"R","NA","NA","NA",223.127907710965,0.530618836595695,197.377156041563,0.469381163404305,420.505063752528,0.0442330641315739,0.0391282134577426,0.0833612775893165,NA
"53","Solar69284","Solar","Kelly Nicola","y",50.27160351,-120.3255542,109.063384615,"NA","NA","193.898406513547","94.756406942562222","NA",0.6,12.1,12.7,130,508,220.32,0.433700787401575,"NA","NA","220.32","88.128",320.582590103149,0.725115189941409,121.530048757792,0.274884810058591,442.112638860941,0.063552562353014,0.0240922191032249,0.0876447814562389,NA
"54","Solar36893","Solar","Central Interior",NA,53.89185093,-122.7494279,370.456615385,"NA","NA","580.13911071541554","100.256598345669","NA",0,12.1,12.1,230,484,329.67,0.681136363636364,"NA","NA","329.67","131.86800000000002",309.921680212021,0.696697098500698,134.922543883324,0.303302901499302,444.844224095345,0.0614391346076777,0.0267471586033829,0.0881862932110606,NA
"55","SI11","Onshore Wind","Revelstoke","y",50.61401372,-119.4703877,138,"NA","33.6","366.44832000000002","83.191183022405298","NA",0.2,18.9,19.1,130,764,17.8128303458541,0.0233152229657776,"P","28","NA","NA",91.0543117723078,0.202573287194518,358.433935337364,0.797426712805482,449.488247109672,0.0180506833654269,0.0710562448747907,0.0891069282402176,NA
"56","Solar36073","Solar","Central Interior",NA,54.07654096,-122.5621047,250.626461538,"NA","NA","389.13790936218737","103.23340136967143","NA",0.8,9.6,10.4,230,416,384.75,0.924879807692308,"NA","NA","384.75","153.9",258.734440922737,0.567863024102909,196.893817901611,0.432136975897091,455.628258824348,0.0512917332295674,0.039032396098269,0.0903241293278363,NA
"57","Solar69283","Solar","Kelly Nicola","y",50.25912226,-120.4079589,120.827076923,"NA","NA","214.05467944246581","94.085193713019265","NA",1.4,9.4,10.8,130,432,212.22,0.49125,"NA","NA","212.22","84.888000000000005",354.77502822876,0.776270671957475,102.249874353409,0.223729328042525,457.024902582169,0.0703309000515156,0.0202701011098015,0.0906010011613171,NA
"58","Bookhout 2","Pumped Storage","Vancouver Island","y",49.3267251047,-125.058627449,1000,"NA","495","NA","NA","181.76816646464647",4.14558496094,78.547015625,82.69260058594,230,3307.7040234376,46.3,0.0139976248394443,"NA","NA","NA","NA",222.915569507517,0.480110399358853,241.385078437626,0.519889600641147,464.300647945143,0.0441909700274923,0.0478523810153211,0.0920433510428134,NA
"59","Solar70163","Solar","Kelly Nicola","y",50.19913579,-120.4685847,94.7076923077,"NA","NA","167.4049309600608","95.403752700978643","NA",0.3,6.4,6.7,130,268,332.1,1.23917910447761,"NA","NA","332.1","132.84",332.337012290955,0.696904607720207,144.538888096809,0.303095392279793,476.875900387764,0.0658827688959639,0.0286535107700396,0.0945362796660035,NA
"60","PC20","Onshore Wind","Peace River","y",54.78342488,-120.28676,156,"NA","38.4","681.59807999999998","53.877756587889799","NA",7.3,72.2,79.5,230,3180,20.36,0.00640251572327044,"R","NA","NA","NA",382.435512542725,0.786528892745695,103.796482327394,0.213471107254305,486.231994870119,0.0758143377313728,0.0205767019756524,0.0963910397070252,NA
"61","PC14","Onshore Wind","Peace River","y",54.60745688,-120.4986409,144,"NA","34.799999999999997","640.30781999999999","53.724829135258389","NA",8,75.9,83.9,230,3356,18.45,0.00549761620977354,"R","NA","NA","NA",189.963160216808,0.387402642866245,300.387547799386,0.612597357133755,490.350708016194,0.0376584566883992,0.0595490801775824,0.0972075368659816,NA
"62","Silverhope_Creek-8hr","Small Storage Hydro","Lower Mainland","y",49.29,-121.4,51.1,"40","19","251.3","80.156438495857245","NA",0,13.0580735803751,13.0580735803751,230,522.322943215005,13.06,0.0250036881773047,"NA","NA","NA","NA",217.778314352036,0.439319350787433,277.939240455627,0.560680649212568,495.717554807663,0.04317255624374,0.0550989088450567,0.0982714650887967,NA
"63","Solar38465","Solar","Central Interior",NA,53.7624474,-122.5860143,267.773538462,"NA","NA","417.37455832924564","102.45902931533188","NA",0.3,10.3,10.6,230,424,378.27,0.892146226415094,"NA","NA","378.27000000000004","151.30800000000002",344.082671642303,0.693369401239851,152.164597168565,0.306630598760149,496.247268810868,0.0682112382868427,0.0301652377515727,0.0983764760384154,NA
"64","Solar79910","Solar","East Kootenay",NA,49.54659142,-115.6802832,82.1464615385,"NA","NA","145.58409507610833","103.70798631766935","NA",1.8,9.4,11.2,230,448,845.64,1.88758928571429,"NA","NA","845.64","338.25600000000003",441.888429641724,0.884321063819362,57.8038741163909,0.115678936180638,499.692303758115,0.0876003340320047,0.0114590886324978,0.0990594226645025,NA
"65","Siwash_Creek-8hr","Small Storage Hydro","Lower Mainland","y",49.58,-121.35,41.5,"40","4","61.7","145.349752283105","NA",0.7242640687127,14.9610173055253,15.685281374238,69,627.411254969521,14.96,0.0238440096212918,"NA","NA","NA","NA",264.047091662884,0.515795177113025,247.875282526016,0.484204822886975,511.9223741889,0.0523449175815758,0.0491390045337052,0.101483922115281,NA
"66","NC10","Onshore Wind","Central Interior","y",53.60346636,-122.3907388,96,"NA","22.8","300.25776000000002","81.417215013863583","NA",2.6384777832,33.16173046875,35.80020825195,230,1432.008330078,12.09,0.00844268831825962,"R","NA","NA","NA",251.512902870774,0.490298828256534,261.465893683024,0.509701171743466,512.978796553798,0.0498601294510079,0.0518332187226086,0.101693348173617,NA
"67","SI19","Onshore Wind","Kelly Nicola","y",51.17571966,-122.474124,54,"NA","13.2","160.05395999999999","89.798275246286522","NA",2.6,38.5,41.1,69,1644,7,0.00425790754257907,"R","NA","NA","NA",240.345468044281,0.445141021963667,299.585601404309,0.554858978036333,539.93106944859,0.0476462877763694,0.0593901016495828,0.107036389425952,NA
"68","PC41","Onshore Wind","Peace River","y",55.16243852,-121.5944693,45,"NA","10.799999999999999","196.35101999999998","62.521940881479459","NA",3.17989941406,30.518376953125,33.698276367185,69,1347.9310546874,5.73,0.00425095926091624,"R","NA","NA","NA",280.924166172743,0.515923046083495,263.583717910573,0.484076953916505,544.507884083316,0.0556906430302946,0.0522530579791033,0.107943701009398,NA
"69","PC08","Onshore Wind","Peace River",NA,56.74759287,-122.8784138,39,"NA","9.6","140.82575999999997","121.98573541611616","NA",11.612484375,101.4219453125,113.0344296875,130,4521.3771875,88.3905,0.0195494638767074,"R","NA","NA","NA",417.45293180272,0.756262540677401,134.541791390628,0.243737459322599,551.994723193348,0.0827562203839723,0.0266716779089218,0.109427898292894,NA
"70","SI08","Onshore Wind","Kelly Nicola",NA,50.36055306,-120.5755816,117,"NA","28.799999999999997","291.07727999999997","92.450222284973009","NA",2.30710693359,18.539697265625,20.846804199215,130,833.8721679686,15.2681402964464,0.0183099291269562,"P","24","NA","NA",344.80193312273,0.622838164918793,208.796019834578,0.377161835081207,553.597952957308,0.0683538252878031,0.0413918986222197,0.109745723910023,NA
"71","More_Creek-8hr","Small Storage Hydro","North Coast","y",57.03,-130.38,76.6,"40","3","152","154.71","NA",3.62132034355755,13.1095,16.7308203435575,230,669.232813742302,660.1,0.986353308512725,"NA","NA","NA","NA",189.299786806107,0.340847127571078,366.080533266068,0.659152872428922,555.380320072175,0.0375269489853972,0.072572112880898,0.110099061866295,NA
"72","SI12","Onshore Wind","Revelstoke","y",50.34267908,-119.6568605,186,"NA","44.4","583.90218000000004","73.214955174331507","NA",0.1,51.7,51.8,230,2072,23.5383829570215,0.0113602234348559,"P","37","NA","NA",449.58970745226,0.786550608453822,122.006961115641,0.213449391546178,571.596668567901,0.089127041823886,0.0241867626102486,0.113313804434135,NA
"73","SI06","Onshore Wind","Kelly Nicola","y",50.43852532,-121.0431569,129,"NA","31.2","320.00280000000004","89.222821877244428","NA",1.68994970703,17.96984765625,19.65979736328,130,786.3918945312,16.5404853211503,0.0210333873431016,"P","26","NA","NA",266.721145423281,0.463161003010268,309.150190224052,0.536838996989732,575.871335647333,0.0528750242485918,0.0612861937834446,0.114161218032036,NA
"74","SI38","Onshore Wind","East Kootenay",NA,49.34258994,-115.7361433,102,"NA","25.2","263.98259999999999","96.934119051467661","NA",0.765685424805,22.67939453125,23.445079956055,230,937.8031982422,13.3596227593906,0.0142456570679558,"Both","21","NA","NA",526.247196495533,0.903526085524782,56.1899958848953,0.0964739144752176,582.437192380428,0.104323686940143,0.0111391520542067,0.11546283899435,NA
"75","Solar67498","Solar","Kelly Nicola",NA,50.42387155,-120.6602656,81.149534615,"NA","NA","146.89395982694825","96.656117097630755","NA",0.7,11.2,11.9,130,476,1314.63,2.76182773109244,"NA","NA","1314.63","525.85200000000009",328.062357366085,0.552206392869273,266.031375706196,0.447793607130727,594.093733072281,0.0650353577075927,0.0527382837196063,0.117773641427199,NA
"76","NC11","Onshore Wind","Central Interior",NA,53.18764197,-121.9923874,75,"NA","18","212.47380000000001","98.4377501225039","NA",1.89705651855,36.52569140625,38.4227479248,230,1536.909916992,111.0924,0.0722829612664789,"R","NA","NA","NA",319.480682037771,0.526550805902575,287.261684427969,0.473449194097425,606.74236646574,0.0633341191711503,0.0569469979806648,0.120281117151815,NA
"77","VI10","Onshore Wind","Vancouver Island",NA,50.70123983,-128.1993815,33,"NA","8.4","100.50348","115.04631020901492","NA",0.141421356201,50.2455859375,50.387007293701,69,2015.48029174804,14.57189,0.00722998387017801,"R","NA","NA","NA",112.66033737734,0.185296415070143,495.340294122696,0.814703584929857,608.000631500036,0.0223338800574956,0.0981966766132373,0.120530556670733,NA
"78","SI04","Onshore Wind","Kelly Nicola","y",50.6319848,-121.1327119,96,"NA","24","279.7944","84.949897322398115","NA",2.2,28.8,31,130,1240,12.7234502470387,0.0102608469734183,"Both","20","NA","NA",343.958810088225,0.557124789739853,273.423177614808,0.442875210260147,617.381987703033,0.0681866838681634,0.0542036407483427,0.122390324616506,NA
"79","PC25","Onshore Wind","Central Interior","y",55.22798306,-123.4267257,117,"NA","38.4","477.38496000000004","83.356993131118287","NA",1.64852832031,24.594826171875,26.243354492185,130,1049.7341796874,20.36,0.0193953863692073,"R","NA","NA","NA",329.014106304385,0.526701496102247,295.654911610298,0.473298503897753,624.669017914683,0.0652240332177827,0.0586108783981147,0.123834911615897,NA
"80","SI20","Onshore Wind","Kelly Nicola","y",51.0256605,-122.1550052,39,"NA","9.6","124.21679999999999","88.564118456528348","NA",1.1,30,31.1,69,1244,5.09,0.00409163987138264,"R","NA","NA","NA",334.534875869751,0.533555569997205,292.456752896309,0.466444430002795,626.99162876606,0.0663184752207831,0.0579768727241939,0.124295347944977,NA
"81","PC40","Onshore Wind","Peace River","y",55.22983297,-121.17872,117,"NA","28.799999999999997","417.64176000000003","74.026330439887317","NA",1.2,10.5,11.7,230,468,15.27,0.0326282051282051,"R","NA","NA","NA",379.135632008314,0.601313451627163,251.376841947436,0.398686548372837,630.51247395575,0.0751601666381978,0.0498331566191038,0.124993323257302,NA
"82","Ball_Creek-8hr","Small Storage Hydro","North Coast","y",57.26,-130.32,43.2,"40","2","46","363.72","NA",3.7970562748453,36.4971,40.2941562748453,69,1611.76625099381,139.3,0.0864269244464623,"NA","NA","NA","NA",251.305320423096,0.396885306057821,381.888492971659,0.603114693942179,633.193813394755,0.0498189781319509,0.075705896111423,0.125524874243374,NA
"83","Solar62049","Solar","Kelly Nicola",NA,51.03224575,-121.6617556,41.6713846154,"NA","NA","74.167136563120138","103.70208520210363","NA",0.7,8.9,9.6,69,384,1554.39,4.047890625,"NA","NA","1554.39","621.75600000000009",346.584029078484,0.5406384976901,294.480250582099,0.4593615023099,641.064279660583,0.0687071094892648,0.0583780126076977,0.127085122096963,NA
"84","PC36","Onshore Wind","Peace River","y",55.96057455,-120.8663783,171,"NA","42","456.5274","91.951307550862538","NA",4.40416308594,72.4940234375,76.89818652344,230,3075.9274609376,22.27,0.00724009271441391,"R","NA","NA","NA",622.388526333496,0.950204703612802,32.6161520974711,0.0497952963871977,655.004678430967,0.123382825046373,0.0064658534302283,0.129848678476601,NA
"85","SI09","Onshore Wind","Kelly Nicola",NA,50.33734954,-120.2431879,96,"NA","22.8","233.51532","95.607254920173048","NA",0.665685424805,22.027921875,22.693607299805,130,907.7442919922,12.0872777346867,0.0133157298165534,"P","19","NA","NA",432.278724506664,0.648692199539873,234.106234050393,0.351307800460127,666.384958557057,0.0856952980018401,0.0464094167806486,0.132104714782489,NA
"86","Solar36074","Solar","Central Interior",NA,54.01498333,-122.6246949,290.702769231,"NA","NA","454.63551613398141","102.89142068129254","NA",0.4,15,15.4,230,616,464.94,0.754772727272727,"NA","NA","464.94","185.976",413.507588863373,0.602219163109759,273.132116734982,0.39778083689024,686.639705598355,0.0819740922806458,0.0541459405946703,0.136120032875316,NA
"87","Upper Misery - Lower Misery","Pumped Storage","Lower Mainland","y",49.7558100009,-123.601969999,1000,"NA","495","NA","NA","170.55434646464647",0.424264068604,31.4308657865133,31.8551298551173,500,1274.20519420469,31.43,0.0246663568340085,"NA","NA","NA","NA",301.839261800051,0.437325168577257,388.35486259032,0.562674831422743,690.194124390371,0.0598368691823325,0.0769877946644772,0.13682466384681,NA
"88","Solar72543","Solar","Selkirk",NA,50.00138607,-119.4152191,126.011076923,"NA","NA","213.88440531431118","104.06496196270399","NA",0.3,25.9,26.2,130,1048,333.72,0.318435114503817,"NA","NA","333.72","133.48800000000003",682.100440979004,0.944437183962031,40.1291075416375,0.0555628160379686,722.229548520642,0.135220165238507,0.00795522803777382,0.143175393276281,NA
"89","Solar72534","Solar","Kelly Nicola",NA,49.88940799,-120.5026211,93.1126153846,"NA","NA","170.19574378574288","100.34437055329255","NA",0.3,34.9,35.2,130,1408,169.29,0.120234375,"NA","NA","169.29000000000002","67.716000000000008",480.432045936584,0.658509192416988,249.143260633107,0.341490807583011,729.575306569691,0.0952412529512186,0.0493903695803449,0.144631622531564,NA
"90","SI14","Onshore Wind","Revelstoke","y",50.19087866,-119.6752354,81,"NA","20.399999999999999","258.37619999999998","85.143636170844871","NA",0.1,36.8,36.9,130,1476,10.8149327099829,0.00732719018291522,"P","17","NA","NA",554.889322104504,0.725561035609914,209.883446650999,0.274438964390086,764.772768755503,0.110001726016131,0.0416074710291077,0.151609197045238,NA
"91","NC07","Onshore Wind","North Coast","y",54.2217287,-126.3493254,117,"NA","27.599999999999998","338.78861999999998","78.174797926861075","NA",1.0656854248,28.352900390625,29.418585815425,130,1176.743432617,14.63,0.0124326166558362,"R","NA","NA","NA",223.813652871177,0.289709438409827,548.731605231762,0.710290561590173,772.545258102939,0.0443690068290193,0.108781015043083,0.153150021872102,NA
"92","NC08","Onshore Wind","North Coast","y",54.28076156,-125.5268817,195,"NA","46.8","516.38886000000002","84.12008727319369","NA",1.48994958496,42.6198046875,44.10975427246,230,1764.3901708984,24.8107279817254,0.0140619282463426,"P","39","NA","NA",157.735983084026,0.203926596226653,615.757940723299,0.796073403773347,773.493923807325,0.0312697139823971,0.12206837217701,0.153338086159407,NA
"93","Anudol_Creek_A-8hr","Small Storage Hydro","North Coast","y",55.12,-129.53,160,"40","3","345","92.74","NA",6.145,41.7588,47.9038,69,1916.152,56.9,0.0296949302560548,"NA","NA","NA","NA",189.947558946908,0.225133489530335,653.763251662254,0.774866510469665,843.710810609162,0.0376553638795296,0.129602576989618,0.167257940869148,NA
"94","PC12","Onshore Wind","Peace River","y",54.5320784,-120.0978831,96,"NA","22.8","344.44758000000002","80.359901262891157","NA",14.8,97.7,112.5,230,4500,12.09,0.00268666666666667,"R","NA","NA","NA",555.743080437183,0.653411511324557,294.782309466973,0.346588488675443,850.525389904156,0.110170975786228,0.058437893015143,0.168608868801371,NA
"95","Solar65978","Solar","Kelly Nicola",NA,50.56268788,-121.079558,52.2387692308,"NA","NA","95.228300170561525","101.3336327046222","NA",0.3,23.3,23.6,69,944,1240.11,1.31367584745763,"NA","NA","1240.1099999999999","496.04399999999998",531.243331981823,0.615514055693299,331.845539942384,0.384485944306701,863.088871924207,0.105314125041958,0.0657853390041308,0.171099464046089,NA
"96","BC18","Onshore Wind","North Coast","y",54.7122,-126.671,170,"NA","40.799999999999997","481.60728","78.565597635227192","NA",94.62775,535.2341875,629.8619375,230,25194.4775,46.4405934016911,0.00184328464052057,"P","73","NA","NA",297.369597942396,0.343415570738692,568.548034454846,0.656584429261308,865.917632397242,0.0589507992590742,0.112709440642891,0.171660239901965,NA
"97","Solar36063","Solar","Central Interior",NA,53.94552672,-123.0634147,343.539692308,"NA","NA","542.83013040303354","102.5152621749335","NA",0.6,34.5,35.1,230,1404,443.07,0.315576923076923,"NA","NA","443.07","177.22800000000001",599.914151847363,0.681270481136532,280.667303621769,0.318729518863468,880.581455469132,0.118927486141614,0.0556397223821032,0.174567208523717,NA
"98","Solar70167","Solar","Kelly Nicola",NA,50.22411457,-120.3039462,54.6313846154,"NA","NA","96.373479993960956","104.50362561373343","NA",0.3,7.9,8.2,130,328,1395.63,4.25496951219512,"NA","NA","1395.63","558.25200000000007",690.946655988693,0.764445764329824,212.906420618296,0.235554235670176,903.853076606989,0.13697384634393,0.0422067479314697,0.1791805942754,NA
"99","PC16","Onshore Wind","Peace River","y",54.66019671,-120.6468671,99,"NA","24","455.60760000000005","62.647886314441195","NA",7.49411328125,66.3146328125,73.80874609375,230,2952.34984375,12.72,0.00430843249384137,"R","NA","NA","NA",410.913956701756,0.454398496238032,493.389116710052,0.545601503761968,904.303073411808,0.0814599284590268,0.0978098735615215,0.179269802020548,NA
"100","PC24","Onshore Wind","Central Interior",NA,55.4817089,-123.9167898,117,"NA","28.799999999999997","308.42207999999999","106.96629348122117","NA",1.92426416016,60.26467578125,62.18893994141,130,2487.5575976564,186.777,0.0750844925866111,"R","NA","NA","NA",573.691428641789,0.632283209175044,333.641583396122,0.367716790824956,907.333012037911,0.113729071433405,0.0661413881693262,0.179870459602731,NA
"101","PC23","Onshore Wind","Central Interior",NA,55.49828079,-124.4117115,54,"NA","13.2","157.93403999999998","134.85350200349799","NA",9.00121875,92.2102578125,101.2114765625,130,4048.4590625,83.52601,0.020631556034167,"R","NA","NA","NA",599.824859538116,0.656802254292683,313.425446193665,0.343197745707317,913.250305731781,0.118909784759112,0.0621337241234313,0.181043508882543,NA
"102","SI30","Onshore Wind","Kelly Nicola","y",49.31580207,-120.7780903,150,"NA","36","428.36399999999998","86.437385455994203","NA",0.9,106.2,107.1,130,4284,19.085175370558,0.00445498958229645,"P","30","NA","NA",439.305821903664,0.469231854708423,496.91753440842,0.530768145291577,936.223356312084,0.087088355701386,0.0985093500543369,0.185597705755723,NA
"103","SI10","Onshore Wind","Kelly Nicola","y",50.46939281,-119.9619547,117,"NA","27.599999999999998","332.44200000000001","80.465695323400553","NA",0.3,35,35.3,130,1412,14.6319677840945,0.0103625834164975,"P","23","NA","NA",521.854199294047,0.554842919848112,418.689836911559,0.445157080151888,940.544036205607,0.1034528154793,0.0830014254932984,0.186454240972598,NA
"104","Upper Vancouver - Lower Vancouver","Pumped Storage","Lower Mainland","y",49.9126362467,-123.731816256,1000,"NA","495","NA","NA","170.62377878787873",10.0225371094,34.4132034355972,44.4357405449972,500,1777.42962179989,11.75,0.00661066961858188,"NA","NA","NA","NA",486.335129916668,0.511282398551142,464.871348723769,0.488717601448858,951.206478640437,0.0964114852854157,0.0921564872452718,0.188567972530687,NA
"105","Kenyon - Stave","Pumped Storage","Lower Mainland","y",49.4020250605,-122.2587474,1000,"NA","495","NA","NA","169.30148060606061",1.4,39.6,41,500,1640,42.72,0.0260487804878049,"NA","NA","NA","NA",341.6790566938,0.35835365928915,611.789808034897,0.64164634071085,953.468864728697,0.0677347436374039,0.121281726214659,0.189016469852062,NA
