"","BC Hydro Names","Project Type","Region","In 2021?","Latitude","Longitude","Installed Capacity (MW)","Dependable Generating Capacity (MW)","Effective Load-Carrying Capacity (MW)","Annual Firm Energy (GWh/yr)","UEC ($/MWh)","UCC ($/kW-yr)","R1 Length (km)","T1 Length (km)","Linear Features (km)","Line Voltage","Linear Area (ha)","ATG (ha)","ATG/Linear Ratio","Plateau or Ridgeline - WIND","Number of Turbines - WIND","Footprint of Plant (ha) - SOLAR","Footprint of Panels (ha) - SOLAR","Raw Terrestrial Score","Terrestrial % of Summed Score","Raw Freshwater Score","Freshwater % of Summed Score","Summed Raw Scores","Terrestrial Proportion of Scaled Score","Freshwater Proportion of Scaled Score","Scaled Summed Score","Notes"
"11","Solar73984","Solar","Lower Mainland",NA,"49.25994","-122.8224257","17.34646154","NA","NA","25.107017670000001","133.37647190000001","NA","0.3","0",0.3,25,12,"70.47","5.8724999999999996","NA","NA","70.47","28.187999999999999",20.1810634806752,0.336063489384403,39.8702783584595,0.663936510615597,60.0513418391347,0.00314737723371035,0.00621804725639322,0.00936542449010357,NA
"12","Solar71767","Solar","Vancouver Island",NA,"49.276818929999997","-124.7540298","44.861538459999998","NA","NA","69.180113860000006","142.17640979999999","NA","0.8","5.4",6.2,130,248,"182.25","0.73487903225806439","NA","NA","182.25","72.900000000000006",42.7946985485032,0.691035104632266,19.1337017044425,0.308964895367734,61.9284002529457,0.00667413092793809,0.00298403387902888,0.00965816480696696,NA
"13","Solar32661","Solar","North Coast",NA,"54.06850523","-125.1401281","30.50584615","NA","NA","48.942919070000002","140.9820125","NA","0","8.5",8.5,69,340,"123.93","0.36449999999999994","NA","NA","123.93","49.572000000000003",15.6234064102173,0.241984217737582,48.9403347969055,0.758015782262418,64.5637412071228,0.00243657890951132,0.00763258565126862,0.0100691645607799,NA
"14","Solar75466","Solar","Vancouver Island",NA,"48.834504019999997","-124.0850609","46.855384620000002","NA","NA","74.251016120000003","127.60151999999999","NA","0","2.9",2.9,69,116,"190.35","1.640948275862069","NA","NA","190.35","76.14",1.03467597812414,0.0146020093680075,69.8237895965576,0.985397990631993,70.8584655746817,0.000161364916221251,0.0108895056971613,0.0110508706133826,NA
"15","PC29","Onshore Wind","Peace River",NA,"55.576506389999999","-121.70082429999999","87","NA","21.599999999999998","213.57755999999998","98.6800376344559","NA","0.8","15.891168945312501",16.6911689453125,130,667.6467578125,"154.23779999999999","0.2310170733178572","R","NA","NA","NA",56.8092251680791,0.787449417862761,15.3341073170304,0.212550582137239,72.1433324851095,0.00885979384237857,0.00239146070350094,0.0112512545458795,NA
"16","ROR_5332","Run of River","Mica","y","51.656905572900001","-118.616383477","49.27","NA","7","151","84.37","NA","0.14142135620100002","4.7698486328124998",4.9112699890135,69,196.45079956054,"5.75","2.926941510476281E-2","NA","NA","NA","NA",41.2670233249664,0.542810121948546,34.7577626109123,0.457189878051454,76.0247859358787,0.00643587934998397,0.00542071486178359,0.0118565942117676,NA
"17","PC46","Onshore Wind","Peace River","y","55.077247999999997","-121.11845","54","NA","13.2","216.81","76.420343570647532","NA","6.8","8.4",15.2,69,608,"7","1.1513157894736841E-2","R","NA","NA","NA",54.5863082408905,0.664068627145561,27.6134916134179,0.335931372854439,82.1997998543084,0.00851311448448634,0.00430651610261004,0.0128196305870964,NA
"18","Solar22545","Solar","Peace River",NA,"55.983206240000001","-121.62885989999999","44.462769229999999","NA","NA","71.254965519999999","156.75472210000001","NA","0","29.7",29.7,130,1188,"180.63","0.15204545454545454","NA","NA","180.63","72.251999999999995",67.6942333243787,0.800994045039859,16.8185464441776,0.199005954960141,84.5127797685563,0.010557386582855,0.00262296931146335,0.0131803558943184,NA
"19","Solar27670","Solar","Central Interior",NA,"54.985974310000003","-123.05178960000001","74.171076920000004","NA","NA","114.2546452","139.9860371","NA","0","20.7",20.7,130,828,"301.32","0.36391304347826092","NA","NA","301.32","120.52800000000001",35.6009247675538,0.41258561280142,50.6864387830719,0.58741438719858,86.2873635506257,0.00555221186533252,0.00790490271419315,0.0134571145795257,NA
"20","Solar36890","Solar","Central Interior",NA,"53.877991010000002","-122.8370235","33.496615380000001","NA","NA","52.848051429999998","138.08396289999999","NA","1.6","3.9",5.5,69,220,"136.08000000000001","0.61854545454545451","NA","NA","136.08000000000001","54.432000000000002",25.6830025911331,0.285769408473254,64.1901672780514,0.714230591526746,89.8731698691845,0.00400544291068013,0.0100109031078792,0.0140163460185593,NA
"21","Solar74711","Solar","Lower Mainland",NA,"49.212901430000002","-122.7990886","14.35569231","NA","NA","20.773970980000001","141.42138700000001","NA","0","3.7",3.7,25,148,"58.32","0.39405405405405397","NA","NA","58.32","23.327999999999999",30.8204784840345,0.339775752838963,59.8878143429756,0.660224247161037,90.7082928270101,0.00480666801358599,0.00933992123954447,0.0141465892531305,NA
"22","Solar51483","Solar","Central Interior",NA,"52.123478200000001","-122.2041897","15.75138462","NA","NA","26.907668229999999","120.19274249999999","NA","1.024264069","4.6970562749999996",5.721320344,25,228.85281376,"63.99","0.2796120307574933","NA","NA","63.99","25.596",50.0793804526329,0.542800140125332,42.1817977428436,0.457199859874668,92.2611781954765,0.00781022774473044,0.00657854478382319,0.0143887725285536,NA
"23","Solar74712","Solar","Lower Mainland",NA,"49.179494689999999","-122.69556009999999","24.723692310000001","NA","NA","36.095815309999999","156.3236301","NA","0","0",0,69,0,"100.44",NA,"NA","NA","100.44","40.176000000000002",39.9370501935482,0.42931070912136,53.0889315605164,0.57068929087864,93.0259817540646,0.00622846078855482,0.00827958817510175,0.0145080489636566,NA
"24","Solar77693","Solar","Vancouver Island",NA,"48.657022589999997","-123.6476198","22.131692309999998","NA","NA","36.940196329999999","159.64407660000001","NA","0","4.3",4.3,130,172,"89.91","0.5227325581395349","NA","NA","89.91","35.963999999999999",39.4012006819248,0.42339270323578,53.6594505310059,0.57660729676422,93.0606512129307,0.00614489132973054,0.00836856457720454,0.0145134559069351,NA
"25","Solar37709","Solar","Central Interior",NA,"53.871679069999999","-122.5488665","114.64615379999999","NA","NA","178.95521980000001","126.9051374","NA","1.7","5",6.7,230,268,"465.75","1.7378731343283582","NA","NA","465.75","186.3",65.4248715639114,0.688578820592414,29.5894820690155,0.311421179407586,95.0143536329269,0.0102034638301325,0.00461468555958301,0.0148181493897156,NA
"26","NC13","Onshore Wind","North Coast",NA,"54.277220999999997","-130.33815799999999","27","NA","7.1999999999999993","89.352000000000004","105.77926262590856","NA","6.2","4.5941127929687502",10.7941127929688,69,431.76451171875,"42.32009","9.801660129855036E-2","R","NA","NA","NA",61.7483367323875,0.647739814980576,33.5805828496814,0.352260185019424,95.3289195820689,0.00963008264837461,0.0052371254892993,0.0148672081376739,NA
"27","Solar28399","Solar","Central Interior",NA,"54.938044419999997","-123.0255793","20.935384620000001","NA","NA","32.375843719999999","212.58870949999999","NA","0.3","22.1",22.4,130,896,"85.05","9.4921874999999989E-2","NA","NA","85.05","34.020000000000003",45.7149506751448,0.472838170139812,50.96707197465,0.527161829860188,96.6820226497948,0.00712956456100144,0.00794866941256572,0.0150782339735672,NA
"28","Solar73982","Solar","Vancouver Island",NA,"49.064618209999999","-123.9432068","34.69292308","NA","NA","55.822275390000001","142.73011840000001","NA","0.8","3",3.8,130,152,"140.94","0.92723684210526314","NA","NA","140.94","56.375999999999998",29.8923741588369,0.296754376337058,70.8386564254761,0.703245623662942,100.731030584313,0.0046619236879744,0.0110477812387672,0.0157097049267416,NA
"29","Solar75468","Solar","Vancouver Island",NA,"48.891352070000003","-123.7671026","21.533538459999999","NA","NA","35.36836358","153.0936361","NA","0.6","8.1999999999999993",8.8,69,352,"87.48","0.24852272727272731","NA","NA","87.48","34.991999999999997",34.2517751259729,0.330922705130541,69.2520781755447,0.669077294869459,103.503853301518,0.00534180259374749,0.0108003433241045,0.0161421459178519,NA
"30","MSW 2","Municipal Solid Waste","Vancouver Island","y","49.101284","-123.010378","25.3","27","NA","222","92.14","NA","0","2.5970599999999999",2.59706,69,103.8824,"4","3.850507881989635E-2","NA","NA","NA","NA",59.5833702087402,0.520034615874743,54.9924068450928,0.479965384125257,114.575777053833,0.00929244105903036,0.00857644838672255,0.0178688894457529,NA
"31","Solar73255","Solar","Selkirk",NA,"49.87013486","-119.61992739999999","46.855384620000002","NA","NA","78.681712860000005","128.353951","NA","0","2.8",2.8,130,112,"190.35","1.6995535714285717","NA","NA","190.35","76.14",97.5341672897339,0.830595046828709,19.8926915172487,0.169404953171291,117.426858806983,0.0152111318578705,0.00310240362003543,0.0183135354779059,NA
"32","SI22","Onshore Wind","Kelly Nicola","y","50.762156240000003","-121.717804","48","NA","12","141.036","88.914457851157948","NA","0.74142138671900004","15.603658203125001",16.345079589844,69,653.80318359376,"6.3617251235193315","9.7303367177731317E-3","P","10","NA","NA",50.2753414474428,0.409898941749476,72.3776745200157,0.590101058250524,122.653015967459,0.00784078922501866,0.0112878018163577,0.0191285910413763,NA
"33","Nimpkish_River_B-8hr","Small Storage Hydro","Vancouver Island","y","50.52","-127.02","77.599999999999994","40","38","380","75.443835022643938","NA","0","7.6",7.6,130,304,"7.62","2.5065789473684211E-2","NA","NA","NA","NA",20.3082804838195,0.161488280794503,105.448711812496,0.838511719205497,125.756992296316,0.00316721761030005,0.0164454601315009,0.019612677741801,NA
"34","Solar76231","Solar","Vancouver Island",NA,"48.787689759999999","-124.0608423","22.92923077","NA","NA","36.211620850000003","154.0999851","NA","2.8","3.6",6.4,69,256,"93.15","0.36386718749999997","NA","NA","93.15","37.26",25.1912969276309,0.199496247933977,101.083243012428,0.800503752066023,126.274539940059,0.00392875799204464,0.0157646349049729,0.0196933928970176,NA
"35","Solar68400","Solar","Revelstoke",NA,"50.56109129","-119.0431987","57.42276923","NA","NA","93.220541979999993","130.41452709999999","NA","0.3","7.6",7.9,130,316,"233.28","0.73822784810126585","NA","NA","233.28","93.311999999999998",45.793206050992,0.339770530460806,88.9836564064026,0.660229469539194,134.776862457395,0.00714176903122635,0.0138776202063879,0.0210193892376143,NA
"36","Solar73987","Solar","Selkirk",NA,"49.822599660000002","-119.59908609999999","16.748307690000001","NA","NA","27.531019149999999","121.86939649999999","NA","0","3.6",3.6,25,144,"68.040000000000006","0.47249999999999998","NA","NA","68.040000000000006","27.216000000000001",118.976384162903,0.875197288027898,16.9659751090221,0.124802711972102,135.942359271925,0.0185551947359996,0.00264596183729194,0.0212011565732915,NA
"37","Solar38468","Solar","Central Interior",NA,"53.776174099999999","-122.4985475","44.861538459999998","NA","NA","71.358535660000001","134.24201780000001","NA","0","16.2",16.2,69,648,"182.25","0.28125","NA","NA","182.25","72.900000000000006",93.3349725008011,0.673701914948797,45.2054864615202,0.326298085051203,138.540458962321,0.0145562382200175,0.00705011007294199,0.0216063482929594,NA
"38","Solar70974","Solar","Vancouver Island",NA,"49.294201639999997","-124.938819","13.757538459999999","NA","NA","21.000400800000001","146.74781540000001","NA","0","3.1",3.1,25,124,"55.89","0.45072580645161281","NA","NA","55.89","22.356000000000002",91.6176574677229,0.654163982853071,48.435387134552,0.345836017146929,140.053044602275,0.0142884109945893,0.00755383555079802,0.0218422465453873,NA
"39","WBBio_LM_RR","Biomass","Lower Mainland","y","49.079444444499998","-122.483055556","46.954864498399999","45","NA","374","134.79","NA","0.6","3.67279",4.27279,69,170.9116,"10","5.8509779324516301E-2","NA","NA","NA","NA",93.8296057283878,0.652582983498869,49.9522704482079,0.347417016501131,143.781876176596,0.0146333797126367,0.00779040405533533,0.022423783767972,NA
"40","WBBio_LM_ST_1","Biomass","Lower Mainland","y","49.079444444499998","-122.483055556","38.505777818399999","37","NA","307","104.73","NA","0","3.67279",3.67279,69,146.9116,"10","6.8068144380702397E-2","NA","NA","NA","NA",93.8296057283878,0.652582983498869,49.9522704482079,0.347417016501131,143.781876176596,0.0146333797126367,0.00779040405533533,0.022423783767972,NA
"41","WBBio_LM_ST_2","Biomass","Lower Mainland","y","49.079444444499998","-122.483055556","38.505777818399999","37","NA","307","104.73","NA","0.6","3.67279",4.27279,69,170.9116,"10","5.8509779324516301E-2","NA","NA","NA","NA",93.8296057283878,0.652582983498869,49.9522704482079,0.347417016501131,143.781876176596,0.0146333797126367,0.00779040405533533,0.022423783767972,NA
"42","Solar27671","Solar","Central Interior",NA,"55.06198088","-122.89894099999999","30.306461540000001","NA","NA","45.845137450000003","163.57335140000001","NA","0.8","7.4",8.2,130,328,"123.12","0.37536585365853653","NA","NA","123.12","49.247999999999998",75.4720596298575,0.50363367518562,74.3830103315413,0.49636632481438,149.855069961399,0.0117703926994583,0.0116005478857203,0.0233709405851786,NA
"43","Solar36062","Solar","Central Interior",NA,"53.931505530000003","-123.1510165","37.484307690000001","NA","NA","59.000256929999999","138.41088149999999","NA","0.3","10.9",11.2,69,448,"152.28","0.33991071428571423","NA","NA","152.28","60.911999999999999",83.2117923274636,0.553110039985919,67.2316751778126,0.446889960014081,150.443467505276,0.0129774578529263,0.0104852474222422,0.0234627052751685,NA
"44","Solar71006","Solar","Revelstoke",NA,"50.251419759999997","-119.0855406","56.226461540000003","NA","NA","93.936269280000005","126.49713850000001","NA","0.3","6.3",6.6,130,264,"228.42","0.86522727272727273","NA","NA","228.42","91.367999999999995",136.231151580811,0.896045556800458,15.8048141654581,0.103954443199542,152.035965746269,0.0212461957427648,0.00246487071085321,0.023711066453618,NA
"45","Canoe Creek - Valemount","Geothermal","Kelly Nicola","y","52.673324999999998","-119.05634499999999","14.3","52","NA","385.16461135371998","88.585188657271829","NA","0","21.552185546874998",21.552185546875,25,862.087421875,"15.6","1.8095612584244327E-2","NA","NA","NA","NA",151.052492154762,0.957177448126362,6.75784118566662,0.0428225518736381,157.810333340429,0.0235576869057647,0.00105393234192858,0.0246116192476933,NA
"46","MSW 1","Municipal Solid Waste","Vancouver Island","y","49.681317","-126.12749599999999","12.2","13","NA","107","178.98","NA","0","13.988200000000001",13.9882,25,559.528,"4","7.148882629644986E-3","NA","NA","NA","NA",36.6171664819121,0.230420526306806,122.2973498106,0.769579473693194,158.914516292512,0.00571070182988671,0.0190731224301225,0.0247838242600092,NA
"47","Solar79919","Solar","East Kootenay",NA,"49.528722129999998","-115.4161629","12.162461540000001","NA","NA","20.61246491","133.9561937","NA","3.4","5.4",8.8,25,352,"49.41","0.14036931818181814","NA","NA","49.41","19.763999999999999",145.857474446297,0.905388399545927,15.2418664768338,0.0946116004540734,161.099340923131,0.0227474877564482,0.00237707510282479,0.025124562859273,NA
"48","Solar68395","Solar","Revelstoke",NA,"50.525427020000002","-119.2924826","22.530461540000001","NA","NA","36.923587259999998","161.30847990000001","NA","0.6","19.399999999999999",20,69,800,"91.53","0.1144125","NA","NA","91.53","36.612000000000002",61.9666379094124,0.3824490650689,100.05922009144,0.6175509349311,162.025858000852,0.00966412823548246,0.015604931407117,0.0252690596425995,NA
"49","ROR_5018","Run of River","Lower Mainland","y","50.371716999999997","-122.7530678","15.82","NA","2","37","86.53","NA","0.20000000000199999","5.2340706887400001",5.434070688742,69,217.36282754968,"6.85","3.1514128138742471E-2","NA","NA","NA","NA",115.498947143555,0.705753842174445,48.1543555259705,0.294246157825555,163.653302669525,0.0180128642430184,0.0075100067165223,0.0255228709595407,NA
"50","Solar26927","Solar","Central Interior",NA,"55.081857020000001","-123.10435889999999","39.876923079999997","NA","NA","60.339512419999998","164.88743400000001","NA","0.4","21.8",22.2,130,888,"162","0.1824324324324324","NA","NA","162","64.8",86.3255262151361,0.508515810391549,83.4342422150075,0.491484189608451,169.759768430144,0.0134630663125239,0.0130121504602989,0.0264752167728228,NA
"51","VI13","Onshore Wind","Vancouver Island","y","50.494692499999999","-127.07283200000001","33","NA","8.4","113.50331999999999","87.113135229108053","NA","1","8.8000000000000007",9.8,130,392,"4.453207586463531","1.1360223434855946E-2","P","7","NA","NA",32.0294692963362,0.187960826524608,138.375555455685,0.812039173475392,170.405024752021,0.00499521854076941,0.0215806304439946,0.026575848984764,NA
"52","VI11","Onshore Wind","Vancouver Island","y","48.524384269999999","-124.04424469999999","48","NA","12","127.8522","102.72014729515422","NA","0.68284277343800004","34.066906250000002",34.749749023438,69,1389.98996093752,"6.36","4.5755726147189649E-3","R","NA","NA","NA",62.8286458551884,0.351901558905066,115.711756326258,0.648098441094934,178.540402181446,0.00979856437094236,0.0180460533154083,0.0278446176863506,NA
"53","Solar23940","Solar","Peace River",NA,"55.75465122","-121.4113148","15.15323077","NA","NA","24.337930050000001","140.58458060000001","NA","0.3","15.9",16.2,25,648,"61.56","9.5000000000000001E-2","NA","NA","61.56","24.623999999999999",156.651528849266,0.875051244783544,22.3683054554276,0.124948755216456,179.019834304694,0.0244308956263986,0.00348849283460736,0.0279193884610059,NA
"54","Solar70973","Solar","Vancouver Island",NA,"49.340927229999998","-124.96400010000001","22.530461540000001","NA","NA","34.200908179999999","158.91281029999999","NA","1.7","2.8",4.5,69,180,"91.53","0.50849999999999995","NA","NA","91.53","36.612000000000002",96.4129821509123,0.535303604401668,83.6959903240204,0.464696395598332,180.108972474933,0.0150362752362618,0.0130529718986767,0.0280892471349385,NA
"55","PC18","Onshore Wind","Peace River","y","55.364116840000001","-121.4835836","138","NA","33.6","562.91759999999999","52.49959951056757","NA","7.1597988281300005","18.976451171874999",26.136250000005,230,1045.4500000002,"17.809999999999999","1.7035726242284752E-2","R","NA","NA","NA",107.665150224231,0.597763431443767,72.4481597589329,0.402236568556233,180.113309983164,0.0167911291198422,0.0112987944796776,0.0280899235995198,NA
"56","Solar27672","Solar","Central Interior",NA,"55.0759489","-122.8093126","116.4406154","NA","NA","175.9141228","123.5507886","NA","0","0",0,130,0,"473.04",NA,"NA","NA","473.04","189.21600000000001",104.91731095314,0.580075640923182,75.9510164707899,0.419924359076818,180.86832742393,0.0163625844709436,0.0118450893505304,0.028207673821474,NA
"57","Solar79908","Solar","East Kootenay",NA,"49.478360520000003","-115.82734960000001","31.103999999999999","NA","NA","56.30024616","123.52039379999999","NA","0.3","6.8",7.1,69,284,"126.36","0.44492957746478873","NA","NA","126.36","50.543999999999997",159.925973594189,0.882161175601586,21.3628634316847,0.117838824398414,181.288837025874,0.0249415680621244,0.00333168715692966,0.028273255219054,NA
"58","Solar37697","Solar","Central Interior",NA,"53.788484179999998","-123.0738542","25.321846149999999","NA","NA","39.182250029999999","161.05166819999999","NA","0.6","16.600000000000001",17.2,69,688,"102.87","0.14952034883720927","NA","NA","102.87","41.148000000000003",105.660596486181,0.579466822837003,76.6804665774107,0.420533177162997,182.341063063592,0.0164785050202783,0.0119588521688727,0.028437357189151,NA
"59","Solar76981","Solar","Vancouver Island",NA,"48.703887680000001","-123.6714364","56.625230770000002","NA","NA","93.493798499999997","128.8212474","NA","0.7","7.9",8.6,130,344,"230.04","0.66872093023255808","NA","NA","230.04","92.016000000000005",115.893313194625,0.630859797653268,67.8136112689972,0.369140202346731,183.706924463622,0.0180743683719795,0.0105760044037374,0.0286503727757169,NA
"60","Sloquet Creek","Geothermal","Lower Mainland","y","49.736758000000002","-122.303431","10","8","NA","57","157.06","NA","0.30000000000372501","8.4426400000000008",8.74264000000373,69,349.705600000149,"2.2999999999999998","6.5769607349696977E-3","NA","NA","NA","NA",75.7649452090263,0.408551039685774,109.68298625946,0.591448960314226,185.447931468486,0.0118160702429059,0.0171058246860457,0.0289218949289516,NA
"61","Solar36064","Solar","Central Interior",NA,"54.00722236","-123.00143319999999","75.566769230000006","NA","NA","121.5266858","137.62052389999999","NA","0.4","33",33.4,130,1336,"306.99","0.22978293413173653","NA","NA","306.99","122.79600000000001",84.3312725834548,0.453439830388982,101.649902716279,0.546560169611018,185.981175299734,0.013152048586198,0.0158530094275975,0.0290050580137956,NA
"62","VI12","Onshore Wind","Vancouver Island","y","50.496697820000001","-126.76762239999999","48","NA","12","164.90700000000001","88.165206651257805","NA","0.7","9.1999999999999993",9.9,130,396,"6.36","1.6060606060606063E-2","R","NA","NA","NA",61.6151511762291,0.330031221892367,125.079764604568,0.669968778107633,186.694915780797,0.0096093114344238,0.0195070593723288,0.0291163708067526,NA
"63","Solar62881","Solar","Kelly Nicola",NA,"50.950550130000003","-121.53246660000001","31.702153849999998","NA","NA","54.989579589999998","131.969009","NA","0","12.6",12.6,69,504,"128.79","0.25553571428571425","NA","NA","128.79","51.515999999999998",106.570526838303,0.565885179745846,81.7548272311687,0.434114820254154,188.325354069472,0.0166204149883666,0.0127502340111907,0.0293706489995573,NA
"64","Solar66721","Solar","Lower Mainland",NA,"50.162190719999998","-122.9231422","18.542769230000001","NA","NA","29.19247579","126.9069901","NA","0.3","4.7",5,25,200,"75.33","0.37664999999999998","NA","NA","75.33","30.132000000000001",73.9647068977356,0.391770274179342,114.831411063671,0.608229725820658,188.796117961407,0.011535310555408,0.0179087573478333,0.0294440679032413,NA
"65","Solar76979","Solar","Vancouver Island",NA,"48.736638659999997","-123.77466149999999","92.115692307700002","NA","NA","151.38292161644466","102.62417884982256","NA","0","5.7",5.7,13,228,"200.88","0.8810526315789472","NA","NA","200.88","80.352000000000004",114.70438415464,0.585315018949974,81.2659573554993,0.414684981050026,195.970341510139,0.0178889466177429,0.0126739913533941,0.030562937971137,NA
"66","Solar36883","Solar","Central Interior",NA,"53.883825719999997","-123.1252483","24.92307692","NA","NA","38.799224440000003","155.846732","NA","1.1000000000000001","10.3",11.4,69,456,"101.25","0.22203947368421051","NA","NA","101.25","40.5",56.4607440195978,0.285699753305296,141.161911815405,0.714300246694704,197.622655835003,0.00880544578316169,0.0220151821007982,0.0308206278839599,NA
"67","VI14","Onshore Wind","Vancouver Island","y","50.446005470000003","-127.2969015","33","NA","8.4","129.44651999999999","88.609477321999194","NA","0.9","17.8",18.7,130,748,"4.45","5.9491978609625667E-3","R","NA","NA","NA",94.0232829302549,0.471917632634327,105.213355898857,0.528082367365673,199.236638829112,0.0146635850195289,0.0164087547395816,0.0310723397591105,NA
"68","Solar76238","Solar","Lower Mainland",NA,"49.0586117","-122.2025148","16.548923080000002","NA","NA","24.13961162","141.53712540000001","NA","0","7.3",7.3,25,292,"67.23","0.23023972602739728","NA","NA","67.23","26.891999999999999",139.654933907092,0.700487382941381,59.7133021354675,0.299512617058619,199.368236042559,0.0217801584131283,0.00931270484683843,0.0310928632599667,NA
"69","Solar71768","Solar","Vancouver Island",NA,"49.27374726","-124.48944539999999","36.48738462","NA","NA","56.940122199999998","150.5391908","NA","1.1000000000000001","8.1",9.2,130,368,"148.22999999999999","0.40279891304347826","NA","NA","148.22999999999999","59.292000000000002",132.626498947851,0.66221744903132,67.6498591303825,0.33778255096868,200.276358078233,0.0206840250899012,0.0105504661186247,0.0312344912085259,NA
"70","Solar36896","Solar","Central Interior",NA,"53.980954449999999","-122.5115613","41.671384619999998","NA","NA","67.307982060000001","133.56805600000001","NA","0.3","14.4",14.7,69,588,"169.29","0.28790816326530605","NA","NA","169.29","67.715999999999994",125.885280489922,0.626731397764715,74.9747385531664,0.373268602235285,200.860019043088,0.0196326851779947,0.0116928320180739,0.0313255171960686,NA
"71","Solar70166","Solar","Kelly Nicola",NA,"50.211645599999997","-120.3862843","18.742153850000001","NA","NA","32.841897879999998","122.6430184","NA","2.8","3.6",6.4,25,256,"76.14","0.29742187499999995","NA","NA","76.14","30.456",157.164875984192,0.752214738132556,51.7713067531586,0.247785261867444,208.936182737351,0.0245109556830454,0.00807409542070746,0.0325850511037529,NA
