"File","sum"
"Anudol_Creek_A-8hr.tif",653.763251662254
"Ball_Creek-8hr.tif",381.888492971659
"Batt_VI.tif",4.87726807594299
"BC08.tif",1813.99249122851
"BC09.tif",1835.13273049891
"BC10.tif",2238.75061545894
"BC11.tif",1800.23993937951
"BC13.tif",1678.28551964089
"BC15.tif",1478.01683955174
"BC17.tif",1757.78448105231
"BC18.tif",340.129634454846
"BC19.tif",798.136879175901
"BC20.tif",899.291894376278
"BC21.tif",1462.79273751378
"BC22.tif",873.926782667637
"BC23.tif",834.041166007519
"BC24.tif",1625.25986095518
"BC25.tif",919.626054823399
"BC26.tif",865.222377762198
"Blinch - Stave.tif",645.36767911911
"Bookhout 2.tif",241.385078437626
"Canoe Creek - Valemount.tif",6.75784118566662
"Chemainus_River-8hr.tif",20.7864360809326
"Clarke Lake.tif",1289.98543875664
"Diana - storage for 16 hrs of generation.tif",2064.08051502705
"Elaho_River-8hr.tif",829.901005744934
"Freda_Creek-8hr.tif",214.102489829063
"Hirsch - storage for 16 hrs of generation.tif",615.16028290987
"Jedney Area.tif",726.959280816838
"Kenyon - Stave.tif",611.789808034897
"Kinskuch_River-8hr.tif",727.840661525726
"Knight - Fourth.tif",698.819111078978
"Lakelse Lake.tif",208.453341811895
"Lower Falls - storage for 16 hrs of generation.tif",872.649650301784
"Meager Creek.tif",913.692695021629
"More_Creek-8hr.tif",366.080533266068
"MSW_1.tif",122.2973498106
"MSW_2.tif",54.9924068450928
"MSW_3.tif",17.8844207671937
"Mt. Cayley.tif",1424.02411544323
"Nahatlatch_River-8hr.tif",577.90941119194
"Nass_River-8hr.tif",689.005838930607
"NC01.tif",3186.45440190355
"NC02.tif",1019.48915335436
"NC05.tif",1778.93058670341
"NC06.tif",1930.93633593191
"NC07.tif",548.731605231762
"NC08.tif",450.651216819882
"NC09.tif",727.783744826913
"NC10.tif",261.465893683024
"NC11.tif",287.261684427969
"NC12.tif",700.199995219707
"NC13.tif",33.5805828496814
"Nimpkish_River_B-8hr.tif",105.448711812496
"PC01.tif",1172.26299257763
"PC02.tif",1009.19785581343
"PC04.tif",372.163090828806
"PC05.tif",262.001194932498
"PC06.tif",269.403282747604
"PC07.tif",338.188800031319
"PC08.tif",134.541791390628
"PC09.tif",491.575469781645
"PC10.tif",690.556240029633
"PC11.tif",1065.38615950011
"PC12.tif",294.782309466973
"PC13.tif",940.142739255913
"PC14.tif",300.387547799386
"PC15.tif",247.193668791093
"PC16.tif",493.389116710052
"PC17.tif",778.854953011498
"PC18.tif",72.4481597589329
"PC19.tif",833.615863470361
"PC20.tif",103.796482327394
"PC21.tif",849.996150498278
"PC22.tif",719.968811898492
"PC23.tif",313.425446193665
"PC24.tif",333.641583396122
"PC25.tif",295.654911610298
"PC26.tif",639.724221990444
"PC27.tif",48.3024381613359
"PC28.tif",592.909293667413
"PC29.tif",15.3341073170304
"PC32.tif",18.5786487674341
"PC34.tif",63.3223934601992
"PC36.tif",32.6161520974711
"PC37.tif",454.975400172174
"PC38.tif",101.44839547947
"PC39.tif",473.710364057682
"PC40.tif",251.376841947436
"PC41.tif",263.583717910573
"PC42.tif",107.85600743629
"PC43.tif",116.38514248468
"PC46.tif",27.6134916134179
"PC47.tif",1044.80413752794
"PC48.tif",42.1389770228416
"Pebble Creek.tif",1689.40253838897
"Quimper - Bulson.tif",541.544610589743
"ROR5018.tif",48.1543555259705
"ROR5101.tif",1217.54317760468
"ROR5332.tif",34.7577626109123
"SI01.tif",912.719073921442
"SI02.tif",788.155157804489
"SI03.tif",449.507524460554
"SI04.tif",273.423177614808
"SI05.tif",125.519878923893
"SI06.tif",231.536769077182
"SI08.tif",152.322558507323
"SI09.tif",190.003405883908
"SI10.tif",339.548925608397
"SI11.tif",252.127984523773
"SI12.tif",71.5470385551453
"SI13.tif",1014.67240712047
"SI14.tif",116.817886362318
"SI15.tif",606.722789795138
"SI18.tif",748.188896134496
"SI19.tif",299.585601404309
"SI20.tif",292.456752896309
"SI22.tif",72.3776745200157
"SI23.tif",729.599211096764
"SI27.tif",725.178990185261
"SI28.tif",802.230510474183
"SI29.tif",531.675093922764
"SI30.tif",489.913150191307
"SI31.tif",147.764619549271
"SI33.tif",350.555250179954
"SI37.tif",62.3494049012661
"SI38.tif",56.1899958848953
"Silverhope_Creek-8hr.tif",277.939240455627
"Siwash_Creek-8hr.tif",247.875282526016
"Sleeman - storage for 16 hrs of generation.tif",714.654064491187
"Sloquet Creek.tif",109.68298625946
"Solar20367.tif",102.906295739114
"Solar20369.tif",23.310664312914
"Solar21118.tif",307.507844768465
"Solar21844.tif",5.17001382540911
"Solar22545.tif",16.8185464441776
"Solar23228.tif",243.449790684506
"Solar23229.tif",676.262513935566
"Solar23231.tif",223.18090326339
"Solar23940.tif",22.3683054554276
"Solar26927.tif",83.4342422150075
"Solar27670.tif",50.6864387830719
"Solar27671.tif",74.3830103315413
"Solar27672.tif",75.9510164707899
"Solar28399.tif",50.96707197465
"Solar29217.tif",97.856463920325
"Solar31787.tif",182.100680857897
"Solar32661.tif",48.9403347969055
"Solar32662.tif",279.679433822632
"Solar32664.tif",250.786776781082
"Solar32665.tif",152.299551278353
"Solar35270.tif",247.871852651238
"Solar35271.tif",226.867200404406
"Solar35272.tif",389.429357975721
"Solar35273.tif",215.425890862942
"Solar35274.tif",115.539299383759
"Solar35275.tif",98.8526785969734
"Solar35276.tif",79.4486770182848
"Solar35277.tif",176.499457836151
"Solar35279.tif",197.288107395172
"Solar36056.tif",438.729333177209
"Solar36059.tif",506.315072134137
