"rank" "feature_density_pos" "weighted_feature_density_pos" 
0.04020 0.0864 0.0864
0.04030 0.0983 0.0983
0.04040 0.0972 0.0972
0.04050 0.0978 0.0978
0.04060 0.0978 0.0978
0.04070 0.0995 0.0995
0.04080 0.0942 0.0942
0.04090 0.0948 0.0948
0.04100 0.0983 0.0983
0.04110 0.1013 0.1013
0.04120 0.0954 0.0954
0.04130 0.0978 0.0978
0.04140 0.0978 0.0978
0.04150 0.0989 0.0989
0.04160 0.0995 0.0995
0.04170 0.0983 0.0983
0.04180 0.0972 0.0972
0.04190 0.0983 0.0983
0.04200 0.0966 0.0966
0.04210 0.0882 0.0882
0.04220 0.0894 0.0894
0.04230 0.0852 0.0852
0.04240 0.0852 0.0852
0.04250 0.0960 0.0960
0.04260 0.0972 0.0972
0.04270 0.0983 0.0983
0.04280 0.0978 0.0978
0.04290 0.0960 0.0960
0.04300 0.0978 0.0978
0.04310 0.0954 0.0954
0.04320 0.1013 0.1013
0.04330 0.0966 0.0966
0.04340 0.0995 0.0995
0.04350 0.0983 0.0983
0.04360 0.0995 0.0995
0.04370 0.0972 0.0972
0.04380 0.0966 0.0966
0.04390 0.0989 0.0989
0.04400 0.1001 0.1001
0.04410 0.1001 0.1001
0.04420 0.0966 0.0966
0.04430 0.0989 0.0989
0.04440 0.1001 0.1001
0.04450 0.0983 0.0983
0.04460 0.0852 0.0852
0.04470 0.0906 0.0906
0.04480 0.0960 0.0960
0.04490 0.0960 0.0960
0.04500 0.1001 0.1001
0.04510 0.1001 0.1001
0.04520 0.0966 0.0966
0.04530 0.0983 0.0983
0.04540 0.0995 0.0995
0.04550 0.0989 0.0989
0.04560 0.0995 0.0995
0.04570 0.0995 0.0995
0.04580 0.0983 0.0983
0.04590 0.0995 0.0995
0.04600 0.1007 0.1007
0.04610 0.0983 0.0983
0.04620 0.0978 0.0978
0.04630 0.0995 0.0995
0.04640 0.1001 0.1001
0.04650 0.0978 0.0978
0.04660 0.0930 0.0930
0.04670 0.0858 0.0858
0.04680 0.0876 0.0876
0.04690 0.0858 0.0858
0.04700 0.0858 0.0858
0.04710 0.0846 0.0846
0.04720 0.0858 0.0858
0.04730 0.0852 0.0852
0.04740 0.0858 0.0858
0.04750 0.0858 0.0858
0.04760 0.0852 0.0852
0.04770 0.0960 0.0960
0.04780 0.1001 0.1001
0.04790 0.0954 0.0954
0.04800 0.0972 0.0972
0.04810 0.0942 0.0942
0.04820 0.0978 0.0978
0.04830 0.1001 0.1001
0.04840 0.0995 0.0995
0.04850 0.0936 0.0936
0.04860 0.0942 0.0942
0.04870 0.0960 0.0960
0.04880 0.0960 0.0960
0.04890 0.0894 0.0894
0.04900 0.0989 0.0989
0.04910 0.0989 0.0989
0.04920 0.0989 0.0989
0.04930 0.0989 0.0989
0.04940 0.0983 0.0983
0.04950 0.0995 0.0995
0.04960 0.1001 0.1001
0.04970 0.0966 0.0966
0.04980 0.0906 0.0906
0.04990 0.0894 0.0894
0.05000 0.0888 0.0888
0.05010 0.0948 0.0948
0.05020 0.0983 0.0983
0.05030 0.1019 0.1019
0.05040 0.1013 0.1013
0.05050 0.0972 0.0972
0.05060 0.0978 0.0978
0.05070 0.0912 0.0912
0.05080 0.0900 0.0900
0.05090 0.0888 0.0888
0.05100 0.0900 0.0900
0.05110 0.0900 0.0900
0.05120 0.0888 0.0888
0.05130 0.0882 0.0882
0.05140 0.0888 0.0888
0.05150 0.0918 0.0918
0.05160 0.0942 0.0942
0.05170 0.0995 0.0995
0.05180 0.1001 0.1001
0.05190 0.1001 0.1001
0.05200 0.0983 0.0983
0.05210 0.0995 0.0995
0.05220 0.1001 0.1001
0.05230 0.1001 0.1001
0.05240 0.1007 0.1007
0.05250 0.1001 0.1001
0.05260 0.1001 0.1001
0.05270 0.0995 0.0995
0.05280 0.0983 0.0983
0.05290 0.1001 0.1001
0.05300 0.0978 0.0978
0.05310 0.0900 0.0900
0.05320 0.0906 0.0906
0.05330 0.0906 0.0906
0.05340 0.0906 0.0906
0.05350 0.0906 0.0906
0.05360 0.0948 0.0948
0.05370 0.0906 0.0906
0.05380 0.0906 0.0906
0.05390 0.0912 0.0912
0.05400 0.0983 0.0983
0.05410 0.1013 0.1013
0.05420 0.1001 0.1001
0.05430 0.0989 0.0989
0.05440 0.1001 0.1001
0.05450 0.0989 0.0989
0.05460 0.0989 0.0989
0.05470 0.1001 0.1001
0.05480 0.1001 0.1001
0.05490 0.1001 0.1001
0.05500 0.0924 0.0924
0.05510 0.0930 0.0930
0.05520 0.0930 0.0930
0.05530 0.0948 0.0948
0.05540 0.0954 0.0954
0.05550 0.0960 0.0960
0.05560 0.0972 0.0972
0.05570 0.0966 0.0966
0.05580 0.0978 0.0978
0.05590 0.0972 0.0972
0.05600 0.0960 0.0960
0.05610 0.0918 0.0918
0.05620 0.0960 0.0960
0.05630 0.1001 0.1001
0.05640 0.1007 0.1007
0.05650 0.0995 0.0995
0.05660 0.1001 0.1001
0.05670 0.0972 0.0972
0.05680 0.1007 0.1007
0.05690 0.1007 0.1007
0.05700 0.0989 0.0989
0.05710 0.0989 0.0989
0.05720 0.0989 0.0989
0.05730 0.0966 0.0966
0.05740 0.0918 0.0918
0.05750 0.0918 0.0918
0.05760 0.0948 0.0948
0.05770 0.0972 0.0972
0.05780 0.0936 0.0936
0.05790 0.0924 0.0924
0.05800 0.0912 0.0912
0.05810 0.0924 0.0924
0.05820 0.0918 0.0918
0.05830 0.0972 0.0972
0.05840 0.0995 0.0995
0.05850 0.0978 0.0978
0.05860 0.1001 0.1001
0.05870 0.1007 0.1007
0.05880 0.1001 0.1001
0.05890 0.1007 0.1007
0.05900 0.1013 0.1013
0.05910 0.1007 0.1007
0.05920 0.1001 0.1001
0.05930 0.1001 0.1001
0.05940 0.1007 0.1007
0.05950 0.1019 0.1019
0.05960 0.1001 0.1001
0.05970 0.1001 0.1001
0.05980 0.0995 0.0995
0.05990 0.0983 0.0983
0.06000 0.1025 0.1025
0.06010 0.1001 0.1001
0.06020 0.0972 0.0972
0.06030 0.1007 0.1007
0.06040 0.0983 0.0983
0.06050 0.0954 0.0954
0.06060 0.0924 0.0924
0.06070 0.0930 0.0930
0.06080 0.0930 0.0930
0.06090 0.0954 0.0954
0.06100 0.1025 0.1025
0.06110 0.1001 0.1001
0.06120 0.1001 0.1001
0.06130 0.1001 0.1001
0.06140 0.1007 0.1007
0.06150 0.1013 0.1013
0.06160 0.1007 0.1007
0.06170 0.1007 0.1007
0.06180 0.1013 0.1013
0.06190 0.0983 0.0983
0.06200 0.0972 0.0972
0.06210 0.1001 0.1001
0.06220 0.1013 0.1013
0.06230 0.1019 0.1019
0.06240 0.1019 0.1019
0.06250 0.1001 0.1001
0.06260 0.1001 0.1001
0.06270 0.1013 0.1013
0.06280 0.1019 0.1019
0.06290 0.1001 0.1001
0.06300 0.0978 0.0978
0.06310 0.0960 0.0960
0.06320 0.0942 0.0942
0.06330 0.0936 0.0936
0.06340 0.0978 0.0978
0.06350 0.0995 0.0995
0.06360 0.1007 0.1007
0.06370 0.1001 0.1001
0.06380 0.1007 0.1007
0.06390 0.1013 0.1013
0.06400 0.1007 0.1007
0.06410 0.1007 0.1007
0.06420 0.1013 0.1013
0.06430 0.1013 0.1013
0.06440 0.1013 0.1013
0.06450 0.0983 0.0983
0.06460 0.1025 0.1025
0.06470 0.1007 0.1007
0.06480 0.1013 0.1013
0.06490 0.1007 0.1007
0.06500 0.1007 0.1007
0.06510 0.1019 0.1019
0.06520 0.0995 0.0995
0.06530 0.1013 0.1013
0.06540 0.1025 0.1025
0.06550 0.1019 0.1019
0.06560 0.1007 0.1007
0.06570 0.1001 0.1001
0.06580 0.0966 0.0966
0.06590 0.0954 0.0954
0.06600 0.0936 0.0936
0.06610 0.0948 0.0948
0.06620 0.0942 0.0942
0.06630 0.0948 0.0948
0.06640 0.0948 0.0948
0.06650 0.0966 0.0966
0.06660 0.0995 0.0995
0.06670 0.1025 0.1025
0.06680 0.0995 0.0995
0.06690 0.0978 0.0978
0.06700 0.0989 0.0989
0.06710 0.1019 0.1019
0.06720 0.1007 0.1007
0.06730 0.1013 0.1013
0.06740 0.1007 0.1007
0.06750 0.1019 0.1019
0.06760 0.1013 0.1013
0.06770 0.1019 0.1019
0.06780 0.1019 0.1019
0.06790 0.1013 0.1013
0.06800 0.1019 0.1019
0.06810 0.1007 0.1007
0.06820 0.0995 0.0995
0.06830 0.1007 0.1007
0.06840 0.1001 0.1001
0.06850 0.1013 0.1013
0.06860 0.1001 0.1001
0.06870 0.1025 0.1025
0.06880 0.1025 0.1025
0.06890 0.1001 0.1001
0.06900 0.1001 0.1001
0.06910 0.1031 0.1031
0.06920 0.1031 0.1031
0.06930 0.0977 0.0977
0.06940 0.0954 0.0954
0.06950 0.0954 0.0954
0.06960 0.0954 0.0954
0.06970 0.0972 0.0972
0.06980 0.0995 0.0995
0.06990 0.0989 0.0989
0.07000 0.0995 0.0995
0.07010 0.1031 0.1031
0.07020 0.1019 0.1019
0.07030 0.1019 0.1019
0.07040 0.1007 0.1007
0.07050 0.1007 0.1007
0.07060 0.0995 0.0995
0.07070 0.1007 0.1007
0.07080 0.1013 0.1013
0.07090 0.1007 0.1007
0.07100 0.1025 0.1025
0.07110 0.1019 0.1019
0.07120 0.1025 0.1025
0.07130 0.1013 0.1013
0.07140 0.1001 0.1001
0.07150 0.1001 0.1001
0.07160 0.1019 0.1019
0.07170 0.1019 0.1019
0.07180 0.1025 0.1025
0.07190 0.1007 0.1007
0.07200 0.1019 0.1019
0.07210 0.1001 0.1001
0.07220 0.1007 0.1007
0.07230 0.1025 0.1025
0.07240 0.1031 0.1031
0.07250 0.0995 0.0995
0.07260 0.0978 0.0978
0.07270 0.0972 0.0972
0.07280 0.0978 0.0978
0.07290 0.0977 0.0977
0.07300 0.0978 0.0978
0.07310 0.0978 0.0978
0.07320 0.1025 0.1025
0.07330 0.1025 0.1025
0.07340 0.1007 0.1007
0.07350 0.1019 0.1019
0.07360 0.1013 0.1013
0.07370 0.1025 0.1025
0.07380 0.1013 0.1013
0.07390 0.1013 0.1013
0.07400 0.1013 0.1013
0.07410 0.1013 0.1013
0.07420 0.1019 0.1019
0.07430 0.1025 0.1025
0.07440 0.1007 0.1007
0.07450 0.1001 0.1001
0.07460 0.1013 0.1013
0.07470 0.1013 0.1013
0.07480 0.1019 0.1019
0.07490 0.1025 0.1025
0.07500 0.1019 0.1019
0.07510 0.1001 0.1001
0.07520 0.1001 0.1001
0.07530 0.1025 0.1025
0.07540 0.1031 0.1031
0.07550 0.1007 0.1007
0.07560 0.1001 0.1001
0.07570 0.1019 0.1019
0.07580 0.1043 0.1043
0.07590 0.1037 0.1037
0.07600 0.0989 0.0989
0.07610 0.1001 0.1001
0.07620 0.1025 0.1025
0.07630 0.1013 0.1013
0.07640 0.1019 0.1019
0.07650 0.1001 0.1001
0.07660 0.1001 0.1001
0.07670 0.0995 0.0995
0.07680 0.0983 0.0983
0.07690 0.0972 0.0972
0.07700 0.0983 0.0983
0.07710 0.1001 0.1001
0.07720 0.1001 0.1001
0.07730 0.1019 0.1019
0.07740 0.1013 0.1013
0.07750 0.1013 0.1013
0.07760 0.1013 0.1013
0.07770 0.1013 0.1013
0.07780 0.1025 0.1025
0.07790 0.1025 0.1025
0.07800 0.1031 0.1031
0.07810 0.1025 0.1025
0.07820 0.1025 0.1025
0.07830 0.1007 0.1007
0.07840 0.1001 0.1001
0.07850 0.1013 0.1013
0.07860 0.1031 0.1031
0.07870 0.1031 0.1031
0.07880 0.1019 0.1019
0.07890 0.1001 0.1001
0.07900 0.1001 0.1001
0.07910 0.1025 0.1025
0.07920 0.1043 0.1043
0.07930 0.1031 0.1031
0.07940 0.1001 0.1001
0.07950 0.1001 0.1001
0.07960 0.1019 0.1019
0.07970 0.1013 0.1013
0.07980 0.1025 0.1025
0.07990 0.1019 0.1019
0.08000 0.1019 0.1019
0.08010 0.1025 0.1025
0.08020 0.1025 0.1025
0.08030 0.1025 0.1025
0.08040 0.1025 0.1025
0.08050 0.1007 0.1007
0.08060 0.1019 0.1019
0.08070 0.1013 0.1013
0.08080 0.1025 0.1025
0.08090 0.1025 0.1025
0.08100 0.1037 0.1037
0.08110 0.1031 0.1031
0.08120 0.1025 0.1025
0.08130 0.1007 0.1007
0.08140 0.1019 0.1019
0.08150 0.1001 0.1001
0.08160 0.0995 0.0995
0.08170 0.1007 0.1007
0.08180 0.1001 0.1001
0.08190 0.1019 0.1019
0.08200 0.0989 0.0989
0.08210 0.1013 0.1013
0.08220 0.1001 0.1001
0.08230 0.1001 0.1001
0.08240 0.1001 0.1001
0.08250 0.1049 0.1049
0.08260 0.1031 0.1031
0.08270 0.1025 0.1025
0.08280 0.1007 0.1007
0.08290 0.1019 0.1019
0.08300 0.1025 0.1025
0.08310 0.1007 0.1007
0.08320 0.1019 0.1019
0.08330 0.1019 0.1019
0.08340 0.1013 0.1013
0.08350 0.1037 0.1037
0.08360 0.1025 0.1025
0.08370 0.1025 0.1025
0.08380 0.1013 0.1013
0.08390 0.1037 0.1037
0.08400 0.1013 0.1013
0.08410 0.1019 0.1019
0.08420 0.1019 0.1019
0.08430 0.1031 0.1031
0.08440 0.1031 0.1031
0.08450 0.1037 0.1037
0.08460 0.1031 0.1031
0.08470 0.1007 0.1007
0.08480 0.1019 0.1019
0.08490 0.1043 0.1043
0.08500 0.1031 0.1031
0.08510 0.1019 0.1019
0.08520 0.1031 0.1031
0.08530 0.1031 0.1031
0.08540 0.1025 0.1025
0.08550 0.1013 0.1013
0.08560 0.0984 0.0984
0.08570 0.0983 0.0983
0.08580 0.0989 0.0989
0.08590 0.0983 0.0983
0.08600 0.0984 0.0984
0.08610 0.1043 0.1043
0.08620 0.1025 0.1025
0.08630 0.1025 0.1025
0.08640 0.1025 0.1025
0.08650 0.1019 0.1019
0.08660 0.1031 0.1031
0.08670 0.1019 0.1019
0.08680 0.1013 0.1013
0.08690 0.1037 0.1037
0.08700 0.1025 0.1025
0.08710 0.1025 0.1025
0.08720 0.1031 0.1031
0.08730 0.1031 0.1031
0.08740 0.1037 0.1037
0.08750 0.1031 0.1031
0.08760 0.1031 0.1031
0.08770 0.1019 0.1019
0.08780 0.1019 0.1019
0.08790 0.1013 0.1013
0.08800 0.1019 0.1019
0.08810 0.1019 0.1019
0.08820 0.1049 0.1049
0.08830 0.1031 0.1031
0.08840 0.1043 0.1043
0.08850 0.1007 0.1007
0.08860 0.1019 0.1019
0.08870 0.1049 0.1049
0.08880 0.1037 0.1037
0.08890 0.1013 0.1013
0.08900 0.1013 0.1013
0.08910 0.1019 0.1019
0.08920 0.1055 0.1055
0.08930 0.1043 0.1043
0.08940 0.1031 0.1031
0.08950 0.1037 0.1037
0.08960 0.1025 0.1025
0.08970 0.1025 0.1025
0.08980 0.1031 0.1031
0.08990 0.1025 0.1025
0.09000 0.1025 0.1025
0.09010 0.1025 0.1025
0.09020 0.1031 0.1031
0.09030 0.1043 0.1043
0.09040 0.1031 0.1031
0.09050 0.1037 0.1037
0.09060 0.1013 0.1013
0.09070 0.1019 0.1019
0.09080 0.1019 0.1019
0.09090 0.1013 0.1013
0.09100 0.1025 0.1025
0.09110 0.1013 0.1013
0.09120 0.0989 0.0989
0.09130 0.0995 0.0995
0.09140 0.0995 0.0995
0.09150 0.0989 0.0989
0.09160 0.1019 0.1019
0.09170 0.1043 0.1043
0.09180 0.1037 0.1037
0.09190 0.1043 0.1043
0.09200 0.1019 0.1019
0.09210 0.1013 0.1013
0.09220 0.1043 0.1043
0.09230 0.1067 0.1067
0.09240 0.1013 0.1013
0.09250 0.1013 0.1013
0.09260 0.1031 0.1031
0.09270 0.1049 0.1049
0.09280 0.1043 0.1043
